対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
202001,28100,00000,全市,合計,合計,56,19770,,
202001,28100,00000,全市,合計,合計,57,19228,,
202001,28100,00000,全市,合計,合計,58,18697,,
202001,28100,00000,全市,合計,合計,59,18286,,
202001,28100,00000,全市,合計,合計,60,18333,,
202001,28100,00000,全市,合計,合計,61,18415,,
202001,28100,00000,全市,合計,合計,62,17125,,
202001,28100,00000,全市,合計,合計,63,17886,,
202001,28100,00000,全市,合計,合計,64,17494,,
202001,28100,00000,全市,合計,合計,65,17851,,
202001,28100,00000,全市,合計,合計,66,19211,,
202001,28100,00000,全市,合計,合計,67,19594,,
202001,28100,00000,全市,合計,合計,68,20655,,
202001,28100,00000,全市,合計,合計,69,22153,,
202001,28100,00000,全市,合計,合計,70,25313,,
202001,28100,00000,全市,合計,合計,71,26302,,
202001,28100,00000,全市,合計,合計,72,25540,,
202001,28100,00000,全市,合計,合計,73,17339,,
202001,28100,00000,全市,合計,合計,74,14469,,
202001,28100,00000,全市,合計,合計,75,17870,,
202001,28100,00000,全市,合計,合計,76,18345,,
202001,28100,00000,全市,合計,合計,77,17577,,
202001,28100,00000,全市,合計,合計,78,18285,,
202001,28100,00000,全市,合計,合計,79,15822,,
202001,28100,00000,全市,合計,合計,80,13472,,
202001,28100,00000,全市,合計,合計,81,12453,,
202001,28100,00000,全市,合計,合計,82,13640,,
202001,28100,00000,全市,合計,合計,83,12346,,
202001,28100,00000,全市,合計,合計,84,12305,,
202001,28100,00000,全市,合計,合計,85,10460,,
202001,28100,00000,全市,合計,合計,86,9850,,
202001,28100,00000,全市,合計,合計,87,9249,,
202001,28100,00000,全市,合計,合計,88,7387,,
202001,28100,00000,全市,合計,合計,89,6701,,
202001,28100,00000,全市,合計,合計,90,5601,,
202001,28100,00000,全市,合計,合計,91,4896,,
202001,28100,00000,全市,合計,合計,92,3701,,
202001,28100,00000,全市,合計,合計,93,3198,,
202001,28100,00000,全市,合計,合計,94,2490,,
202001,28100,00000,全市,合計,合計,95,1893,,
202001,28100,00000,全市,合計,合計,96,1364,,
202001,28100,00000,全市,合計,合計,97,1038,,
202001,28100,00000,全市,合計,合計,98,754,,
202001,28100,00000,全市,合計,合計,99,526,,
202001,28100,00000,全市,合計,合計,100,772,,
202001,28100,00000,全市,合計,男,総数,726179,,
202001,28100,00000,全市,合計,男,0,5153,,
202001,28100,00000,全市,合計,男,1,5504,,
202001,28100,00000,全市,合計,男,2,5850,,
202001,28100,00000,全市,合計,男,3,6158,,
202001,28100,00000,全市,合計,男,4,6196,,
202001,28100,00000,全市,合計,男,5,6270,,
202001,28100,00000,全市,合計,男,6,6285,,
202001,28100,00000,全市,合計,男,7,6528,,
202001,28100,00000,全市,合計,男,8,6438,,
202001,28100,00000,全市,合計,男,9,6764,,
202001,28100,00000,全市,合計,男,10,6707,,
202001,28100,00000,全市,合計,男,11,6792,,
202001,28100,00000,全市,合計,男,12,6812,,
202001,28100,00000,全市,合計,男,13,6844,,
202001,28100,00000,全市,合計,男,14,6639,,
202001,28100,00000,全市,合計,男,15,6738,,
202001,28100,00000,全市,合計,男,16,7050,,
202001,28100,00000,全市,合計,男,17,7029,,
202001,28100,00000,全市,合計,男,18,7156,,
202001,28100,00000,全市,合計,男,19,7735,,
202001,28100,00000,全市,合計,男,20,8019,,
202001,28100,00000,全市,合計,男,21,8016,,
202001,28100,00000,全市,合計,男,22,7879,,
202001,28100,00000,全市,合計,男,23,7921,,
202001,28100,00000,全市,合計,男,24,7530,,
202001,28100,00000,全市,合計,男,25,7653,,
202001,28100,00000,全市,合計,男,26,7337,,
202001,28100,00000,全市,合計,男,27,7255,,
202001,28100,00000,全市,合計,男,28,7196,,
202001,28100,00000,全市,合計,男,29,7405,,
202001,28100,00000,全市,合計,男,30,7600,,
202001,28100,00000,全市,合計,男,31,7698,,
202001,28100,00000,全市,合計,男,32,7915,,
202001,28100,00000,全市,合計,男,33,8122,,
202001,28100,00000,全市,合計,男,34,8376,,
202001,28100,00000,全市,合計,男,35,8574,,
202001,28100,00000,全市,合計,男,36,8828,,
202001,28100,00000,全市,合計,男,37,8728,,
202001,28100,00000,全市,合計,男,38,8665,,
202001,28100,00000,全市,合計,男,39,8942,,
202001,28100,00000,全市,合計,男,40,9289,,
202001,28100,00000,全市,合計,男,41,9877,,
202001,28100,00000,全市,合計,男,42,9988,,
202001,28100,00000,全市,合計,男,43,10400,,
202001,28100,00000,全市,合計,男,44,11179,,
202001,28100,00000,全市,合計,男,45,11877,,
202001,28100,00000,全市,合計,男,46,12359,,
202001,28100,00000,全市,合計,男,47,12160,,
202001,28100,00000,全市,合計,男,48,11944,,
202001,28100,00000,全市,合計,男,49,11678,,
202001,28100,00000,全市,合計,男,50,11389,,
202001,28100,00000,全市,合計,男,51,11378,,
202001,28100,00000,全市,合計,男,52,10825,,
202001,28100,00000,全市,合計,男,53,8380,,
202001,28100,00000,全市,合計,男,54,10236,,
202001,28100,00000,全市,合計,男,55,9920,,
202001,28100,00000,全市,合計,男,56,9549,,
202001,28100,00000,全市,合計,男,57,9256,,
202001,28100,00000,全市,合計,男,58,9056,,
202001,28100,00000,全市,合計,男,59,8809,,
202001,28100,00000,全市,合計,男,60,8644,,
202001,28100,00000,全市,合計,男,61,8822,,
202001,28100,00000,全市,合計,男,62,8146,,
202001,28100,00000,全市,合計,男,63,8652,,
202001,28100,00000,全市,合計,男,64,8327,,
202001,28100,00000,全市,合計,男,65,8527,,
202001,28100,00000,全市,合計,男,66,9164,,
202001,28100,00000,全市,合計,男,67,9420,,
202001,28100,00000,全市,合計,男,68,9779,,
202001,28100,00000,全市,合計,男,69,10533,,
202001,28100,00000,全市,合計,男,70,11915,,
202001,28100,00000,全市,合計,男,71,12286,,
202001,28100,00000,全市,合計,男,72,11940,,
202001,28100,00000,全市,合計,男,73,7985,,
202001,28100,00000,全市,合計,男,74,6577,,
202001,28100,00000,全市,合計,男,75,7927,,
202001,28100,00000,全市,合計,男,76,8218,,
202001,28100,00000,全市,合計,男,77,7725,,
202001,28100,00000,全市,合計,男,78,7839,,
202001,28100,00000,全市,合計,男,79,6665,,
202001,28100,00000,全市,合計,男,80,5644,,
202001,28100,00000,全市,合計,男,81,5135,,
202001,28100,00000,全市,合計,男,82,5408,,
202001,28100,00000,全市,合計,男,83,4892,,
202001,28100,00000,全市,合計,男,84,4603,,
202001,28100,00000,全市,合計,男,85,3827,,
202001,28100,00000,全市,合計,男,86,3462,,
202001,28100,00000,全市,合計,男,87,3226,,
202001,28100,00000,全市,合計,男,88,2446,,
202001,28100,00000,全市,合計,男,89,2074,,
202001,28100,00000,全市,合計,男,90,1630,,
202001,28100,00000,全市,合計,男,91,1354,,
202001,28100,00000,全市,合計,男,92,1000,,
202001,28100,00000,全市,合計,男,93,816,,
202001,28100,00000,全市,合計,男,94,585,,
202001,28100,00000,全市,合計,男,95,436,,
202001,28100,00000,全市,合計,男,96,257,,
202001,28100,00000,全市,合計,男,97,183,,
202001,28100,00000,全市,合計,男,98,98,,
202001,28100,00000,全市,合計,男,99,65,,
202001,28100,00000,全市,合計,男,100,91,,
202001,28100,00000,全市,合計,女,総数,805340,,
202001,28100,00000,全市,合計,女,0,5081,,
202001,28100,00000,全市,合計,女,1,5024,,
202001,28100,00000,全市,合計,女,2,5569,,
202001,28100,00000,全市,合計,女,3,5762,,
202001,28100,00000,全市,合計,女,4,5822,,
202001,28100,00000,全市,合計,女,5,5955,,
202001,28100,00000,全市,合計,女,6,6063,,
202001,28100,00000,全市,合計,女,7,6054,,
202001,28100,00000,全市,合計,女,8,6322,,
202001,28100,00000,全市,合計,女,9,6374,,
202001,28100,00000,全市,合計,女,10,6455,,
202001,28100,00000,全市,合計,女,11,6526,,
202001,28100,00000,全市,合計,女,12,6372,,
202001,28100,00000,全市,合計,女,13,6469,,
202001,28100,00000,全市,合計,女,14,6346,,
202001,28100,00000,全市,合計,女,15,6622,,
202001,28100,00000,全市,合計,女,16,6540,,
202001,28100,00000,全市,合計,女,17,6824,,
202001,28100,00000,全市,合計,女,18,6723,,
202001,28100,00000,全市,合計,女,19,7508,,
202001,28100,00000,全市,合計,女,20,7675,,
202001,28100,00000,全市,合計,女,21,8020,,
202001,28100,00000,全市,合計,女,22,8025,,
202001,28100,00000,全市,合計,女,23,8224,,
202001,28100,00000,全市,合計,女,24,7848,,
202001,28100,00000,全市,合計,女,25,8049,,
202001,28100,00000,全市,合計,女,26,7646,,
202001,28100,00000,全市,合計,女,27,7622,,
202001,28100,00000,全市,合計,女,28,7569,,
202001,28100,00000,全市,合計,女,29,7673,,
202001,28100,00000,全市,合計,女,30,7593,,
202001,28100,00000,全市,合計,女,31,8070,,
202001,28100,00000,全市,合計,女,32,8188,,
202001,28100,00000,全市,合計,女,33,8373,,
202001,28100,00000,全市,合計,女,34,8603,,
202001,28100,00000,全市,合計,女,35,9099,,
202001,28100,00000,全市,合計,女,36,9082,,
202001,28100,00000,全市,合計,女,37,9251,,
202001,28100,00000,全市,合計,女,38,9283,,
202001,28100,00000,全市,合計,女,39,9528,,
202001,28100,00000,全市,合計,女,40,9679,,
202001,28100,00000,全市,合計,女,41,10684,,
202001,28100,00000,全市,合計,女,42,10837,,
202001,28100,00000,全市,合計,女,43,11135,,
202001,28100,00000,全市,合計,女,44,11742,,
202001,28100,00000,全市,合計,女,45,12521,,
202001,28100,00000,全市,合計,女,46,13248,,
202001,28100,00000,全市,合計,女,47,12749,,
202001,28100,00000,全市,合計,女,48,12512,,
202001,28100,00000,全市,合計,女,49,12337,,
202001,28100,00000,全市,合計,女,50,11824,,
202001,28100,00000,全市,合計,女,51,11738,,
202001,28100,00000,全市,合計,女,52,11512,,
202001,28100,00000,全市,合計,女,53,8761,,
202001,28100,00000,全市,合計,女,54,11083,,
202001,28100,00000,全市,合計,女,55,10483,,
202001,28100,00000,全市,合計,女,56,10221,,
202001,28100,00000,全市,合計,女,57,9972,,
202001,28100,00000,全市,合計,女,58,9641,,
202001,28100,00000,全市,合計,女,59,9477,,
202001,28100,00000,全市,合計,女,60,9689,,
202001,28100,00000,全市,合計,女,61,9593,,
202001,28100,00000,全市,合計,女,62,8979,,
202001,28100,00000,全市,合計,女,63,9234,,
202001,28100,00000,全市,合計,女,64,9167,,
202001,28100,00000,全市,合計,女,65,9324,,
202001,28100,00000,全市,合計,女,66,10047,,
202001,28100,00000,全市,合計,女,67,10174,,
202001,28100,00000,全市,合計,女,68,10876,,
202001,28100,00000,全市,合計,女,69,11620,,
202001,28100,00000,全市,合計,女,70,13398,,
202001,28100,00000,全市,合計,女,71,14016,,
202001,28100,00000,全市,合計,女,72,13600,,
202001,28100,00000,全市,合計,女,73,9354,,
202001,28100,00000,全市,合計,女,74,7892,,
202001,28100,00000,全市,合計,女,75,9943,,
202001,28100,00000,全市,合計,女,76,10127,,
202001,28100,00000,全市,合計,女,77,9852,,
202001,28100,00000,全市,合計,女,78,10446,,
202001,28100,00000,全市,合計,女,79,9157,,
202001,28100,00000,全市,合計,女,80,7828,,
202001,28100,00000,全市,合計,女,81,7318,,
202001,28100,00000,全市,合計,女,82,8232,,
202001,28100,00000,全市,合計,女,83,7454,,
202001,28100,00000,全市,合計,女,84,7702,,
202001,28100,00000,全市,合計,女,85,6633,,
202001,28100,00000,全市,合計,女,86,6388,,
202001,28100,00000,全市,合計,女,87,6023,,
202001,28100,00000,全市,合計,女,88,4941,,
202001,28100,00000,全市,合計,女,89,4627,,
202001,28100,00000,全市,合計,女,90,3971,,
202001,28100,00000,全市,合計,女,91,3542,,
202001,28100,00000,全市,合計,女,92,2701,,
202001,28100,00000,全市,合計,女,93,2382,,
202001,28100,00000,全市,合計,女,94,1905,,
202001,28100,00000,全市,合計,女,95,1457,,
202001,28100,00000,全市,合計,女,96,1107,,
202001,28100,00000,全市,合計,女,97,855,,
202001,28100,00000,全市,合計,女,98,656,,
202001,28100,00000,全市,合計,女,99,461,,
202001,28100,00000,全市,合計,女,100,681,,
202001,28101,00001,東灘区,本区,合計,総数,214265,,
202001,28101,00001,東灘区,本区,合計,0,1637,,
202001,28101,00001,東灘区,本区,合計,1,1671,,
202001,28101,00001,東灘区,本区,合計,2,1770,,
202001,28101,00001,東灘区,本区,合計,3,1875,,
202001,28101,00001,東灘区,本区,合計,4,1898,,
202001,28101,00001,東灘区,本区,合計,5,1884,,
202001,28101,00001,東灘区,本区,合計,6,1961,,
202001,28101,00001,東灘区,本区,合計,7,1945,,
202001,28101,00001,東灘区,本区,合計,8,1881,,
202001,28101,00001,東灘区,本区,合計,9,2019,,
202001,28101,00001,東灘区,本区,合計,10,1917,,
202001,28101,00001,東灘区,本区,合計,11,1946,,
202001,28101,00001,東灘区,本区,合計,12,2034,,
202001,28101,00001,東灘区,本区,合計,13,2089,,
202001,28101,00001,東灘区,本区,合計,14,1962,,
202001,28101,00001,東灘区,本区,合計,15,1959,,
202001,28101,00001,東灘区,本区,合計,16,2090,,
202001,28101,00001,東灘区,本区,合計,17,2170,,
202001,28101,00001,東灘区,本区,合計,18,2089,,
202001,28101,00001,東灘区,本区,合計,19,2285,,
202001,28101,00001,東灘区,本区,合計,20,2288,,
202001,28101,00001,東灘区,本区,合計,21,2549,,
202001,28101,00001,東灘区,本区,合計,22,2325,,
202001,28101,00001,東灘区,本区,合計,23,2364,,
202001,28101,00001,東灘区,本区,合計,24,2114,,
202001,28101,00001,東灘区,本区,合計,25,2209,,
202001,28101,00001,東灘区,本区,合計,26,2050,,
202001,28101,00001,東灘区,本区,合計,27,1985,,
202001,28101,00001,東灘区,本区,合計,28,2054,,
202001,28101,00001,東灘区,本区,合計,29,1970,,
202001,28101,00001,東灘区,本区,合計,30,2190,,
202001,28101,00001,東灘区,本区,合計,31,2213,,
202001,28101,00001,東灘区,本区,合計,32,2209,,
202001,28101,00001,東灘区,本区,合計,33,2312,,
202001,28101,00001,東灘区,本区,合計,34,2349,,
202001,28101,00001,東灘区,本区,合計,35,2461,,
202001,28101,00001,東灘区,本区,合計,36,2531,,
202001,28101,00001,東灘区,本区,合計,37,2591,,
202001,28101,00001,東灘区,本区,合計,38,2630,,
202001,28101,00001,東灘区,本区,合計,39,2680,,
202001,28101,00001,東灘区,本区,合計,40,2765,,
202001,28101,00001,東灘区,本区,合計,41,3041,,
202001,28101,00001,東灘区,本区,合計,42,3057,,
202001,28101,00001,東灘区,本区,合計,43,3163,,
202001,28101,00001,東灘区,本区,合計,44,3440,,
202001,28101,00001,東灘区,本区,合計,45,3693,,
202001,28101,00001,東灘区,本区,合計,46,3850,,
202001,28101,00001,東灘区,本区,合計,47,3760,,
202001,28101,00001,東灘区,本区,合計,48,3702,,
202001,28101,00001,東灘区,本区,合計,49,3755,,
202001,28101,00001,東灘区,本区,合計,50,3589,,
202001,28101,00001,東灘区,本区,合計,51,3607,,
202001,28101,00001,東灘区,本区,合計,52,3471,,
202001,28101,00001,東灘区,本区,合計,53,2711,,
202001,28101,00001,東灘区,本区,合計,54,3222,,
202001,28101,00001,東灘区,本区,合計,55,3028,,
202001,28101,00001,東灘区,本区,合計,56,2877,,
202001,28101,00001,東灘区,本区,合計,57,2829,,
202001,28101,00001,東灘区,本区,合計,58,2720,,
202001,28101,00001,東灘区,本区,合計,59,2561,,
202001,28101,00001,東灘区,本区,合計,60,2530,,
202001,28101,00001,東灘区,本区,合計,61,2530,,
202001,28101,00001,東灘区,本区,合計,62,2438,,
202001,28101,00001,東灘区,本区,合計,63,2351,,
202001,28101,00001,東灘区,本区,合計,64,2256,,
202001,28101,00001,東灘区,本区,合計,65,2202,,
202001,28101,00001,東灘区,本区,合計,66,2304,,
202001,28101,00001,東灘区,本区,合計,67,2378,,
202001,28101,00001,東灘区,本区,合計,68,2505,,
202001,28101,00001,東灘区,本区,合計,69,2716,,
202001,28101,00001,東灘区,本区,合計,70,2969,,
202001,28101,00001,東灘区,本区,合計,71,3234,,
202001,28101,00001,東灘区,本区,合計,72,3119,,
202001,28101,00001,東灘区,本区,合計,73,2051,,
202001,28101,00001,東灘区,本区,合計,74,1735,,
202001,28101,00001,東灘区,本区,合計,75,2119,,
202001,28101,00001,東灘区,本区,合計,76,2125,,
202001,28101,00001,東灘区,本区,合計,77,2017,,
202001,28101,00001,東灘区,本区,合計,78,2120,,
202001,28101,00001,東灘区,本区,合計,79,1866,,
202001,28101,00001,東灘区,本区,合計,80,1588,,
202001,28101,00001,東灘区,本区,合計,81,1468,,
202001,28101,00001,東灘区,本区,合計,82,1635,,
202001,28101,00001,東灘区,本区,合計,83,1503,,
202001,28101,00001,東灘区,本区,合計,84,1549,,
202001,28101,00001,東灘区,本区,合計,85,1327,,
202001,28101,00001,東灘区,本区,合計,86,1211,,
202001,28101,00001,東灘区,本区,合計,87,1182,,
202001,28101,00001,東灘区,本区,合計,88,964,,
202001,28101,00001,東灘区,本区,合計,89,851,,
202001,28101,00001,東灘区,本区,合計,90,761,,
202001,28101,00001,東灘区,本区,合計,91,648,,
202001,28101,00001,東灘区,本区,合計,92,471,,
202001,28101,00001,東灘区,本区,合計,93,409,,
202001,28101,00001,東灘区,本区,合計,94,325,,
202001,28101,00001,東灘区,本区,合計,95,258,,
202001,28101,00001,東灘区,本区,合計,96,174,,
202001,28101,00001,東灘区,本区,合計,97,122,,
202001,28101,00001,東灘区,本区,合計,98,106,,
202001,28101,00001,東灘区,本区,合計,99,64,,
202001,28101,00001,東灘区,本区,合計,100,87,,
202001,28101,00001,東灘区,本区,男,総数,100466,,
202001,28101,00001,東灘区,本区,男,0,836,,
202001,28101,00001,東灘区,本区,男,1,875,,
202001,28101,00001,東灘区,本区,男,2,879,,
202001,28101,00001,東灘区,本区,男,3,976,,
202001,28101,00001,東灘区,本区,男,4,984,,
202001,28101,00001,東灘区,本区,男,5,979,,
202001,28101,00001,東灘区,本区,男,6,1006,,
202001,28101,00001,東灘区,本区,男,7,1015,,
202001,28101,00001,東灘区,本区,男,8,958,,
202001,28101,00001,東灘区,本区,男,9,1070,,
202001,28101,00001,東灘区,本区,男,10,962,,
202001,28101,00001,東灘区,本区,男,11,980,,
202001,28101,00001,東灘区,本区,男,12,1051,,
202001,28101,00001,東灘区,本区,男,13,1080,,
202001,28101,00001,東灘区,本区,男,14,1007,,
202001,28101,00001,東灘区,本区,男,15,984,,
202001,28101,00001,東灘区,本区,男,16,1062,,
202001,28101,00001,東灘区,本区,男,17,1109,,
202001,28101,00001,東灘区,本区,男,18,1046,,
202001,28101,00001,東灘区,本区,男,19,1148,,
202001,28101,00001,東灘区,本区,男,20,1158,,
202001,28101,00001,東灘区,本区,男,21,1249,,
202001,28101,00001,東灘区,本区,男,22,1129,,
202001,28101,00001,東灘区,本区,男,23,1195,,
202001,28101,00001,東灘区,本区,男,24,1043,,
202001,28101,00001,東灘区,本区,男,25,1109,,
202001,28101,00001,東灘区,本区,男,26,1001,,
202001,28101,00001,東灘区,本区,男,27,966,,
202001,28101,00001,東灘区,本区,男,28,980,,
202001,28101,00001,東灘区,本区,男,29,935,,
202001,28101,00001,東灘区,本区,男,30,1043,,
202001,28101,00001,東灘区,本区,男,31,1020,,
202001,28101,00001,東灘区,本区,男,32,1039,,
202001,28101,00001,東灘区,本区,男,33,1108,,
202001,28101,00001,東灘区,本区,男,34,1161,,
202001,28101,00001,東灘区,本区,男,35,1133,,
202001,28101,00001,東灘区,本区,男,36,1200,,
202001,28101,00001,東灘区,本区,男,37,1171,,
202001,28101,00001,東灘区,本区,男,38,1235,,
202001,28101,00001,東灘区,本区,男,39,1258,,
202001,28101,00001,東灘区,本区,男,40,1293,,
202001,28101,00001,東灘区,本区,男,41,1445,,
202001,28101,00001,東灘区,本区,男,42,1423,,
202001,28101,00001,東灘区,本区,男,43,1510,,
202001,28101,00001,東灘区,本区,男,44,1635,,
202001,28101,00001,東灘区,本区,男,45,1766,,
202001,28101,00001,東灘区,本区,男,46,1782,,
202001,28101,00001,東灘区,本区,男,47,1744,,
202001,28101,00001,東灘区,本区,男,48,1682,,
202001,28101,00001,東灘区,本区,男,49,1768,,
202001,28101,00001,東灘区,本区,男,50,1746,,
202001,28101,00001,東灘区,本区,男,51,1708,,
202001,28101,00001,東灘区,本区,男,52,1610,,
202001,28101,00001,東灘区,本区,男,53,1307,,
202001,28101,00001,東灘区,本区,男,54,1540,,
202001,28101,00001,東灘区,本区,男,55,1473,,
202001,28101,00001,東灘区,本区,男,56,1405,,
202001,28101,00001,東灘区,本区,男,57,1380,,
202001,28101,00001,東灘区,本区,男,58,1302,,
202001,28101,00001,東灘区,本区,男,59,1208,,
202001,28101,00001,東灘区,本区,男,60,1150,,
202001,28101,00001,東灘区,本区,男,61,1246,,
202001,28101,00001,東灘区,本区,男,62,1163,,
202001,28101,00001,東灘区,本区,男,63,1177,,
202001,28101,00001,東灘区,本区,男,64,1095,,
202001,28101,00001,東灘区,本区,男,65,1068,,
202001,28101,00001,東灘区,本区,男,66,1057,,
202001,28101,00001,東灘区,本区,男,67,1094,,
202001,28101,00001,東灘区,本区,男,68,1154,,
202001,28101,00001,東灘区,本区,男,69,1264,,
202001,28101,00001,東灘区,本区,男,70,1371,,
202001,28101,00001,東灘区,本区,男,71,1480,,
202001,28101,00001,東灘区,本区,男,72,1426,,
202001,28101,00001,東灘区,本区,男,73,930,,
202001,28101,00001,東灘区,本区,男,74,771,,
202001,28101,00001,東灘区,本区,男,75,875,,
202001,28101,00001,東灘区,本区,男,76,938,,
202001,28101,00001,東灘区,本区,男,77,875,,
202001,28101,00001,東灘区,本区,男,78,889,,
202001,28101,00001,東灘区,本区,男,79,778,,
202001,28101,00001,東灘区,本区,男,80,644,,
202001,28101,00001,東灘区,本区,男,81,615,,
202001,28101,00001,東灘区,本区,男,82,618,,
202001,28101,00001,東灘区,本区,男,83,602,,
202001,28101,00001,東灘区,本区,男,84,562,,
202001,28101,00001,東灘区,本区,男,85,467,,
202001,28101,00001,東灘区,本区,男,86,438,,
202001,28101,00001,東灘区,本区,男,87,389,,
202001,28101,00001,東灘区,本区,男,88,310,,
202001,28101,00001,東灘区,本区,男,89,264,,
202001,28101,00001,東灘区,本区,男,90,223,,
202001,28101,00001,東灘区,本区,男,91,181,,
202001,28101,00001,東灘区,本区,男,92,136,,
202001,28101,00001,東灘区,本区,男,93,110,,
202001,28101,00001,東灘区,本区,男,94,86,,
202001,28101,00001,東灘区,本区,男,95,59,,
202001,28101,00001,東灘区,本区,男,96,33,,
202001,28101,00001,東灘区,本区,男,97,26,,
202001,28101,00001,東灘区,本区,男,98,17,,
202001,28101,00001,東灘区,本区,男,99,9,,
202001,28101,00001,東灘区,本区,男,100,9,,
202001,28101,00001,東灘区,本区,女,総数,113799,,
202001,28101,00001,東灘区,本区,女,0,801,,
202001,28101,00001,東灘区,本区,女,1,796,,
202001,28101,00001,東灘区,本区,女,2,891,,
202001,28101,00001,東灘区,本区,女,3,899,,
202001,28101,00001,東灘区,本区,女,4,914,,
202001,28101,00001,東灘区,本区,女,5,905,,
202001,28101,00001,東灘区,本区,女,6,955,,
202001,28101,00001,東灘区,本区,女,7,930,,
202001,28101,00001,東灘区,本区,女,8,923,,
202001,28101,00001,東灘区,本区,女,9,949,,
202001,28101,00001,東灘区,本区,女,10,955,,
202001,28101,00001,東灘区,本区,女,11,966,,
202001,28101,00001,東灘区,本区,女,12,983,,
202001,28101,00001,東灘区,本区,女,13,1009,,
202001,28101,00001,東灘区,本区,女,14,955,,
202001,28101,00001,東灘区,本区,女,15,975,,
202001,28101,00001,東灘区,本区,女,16,1028,,
202001,28101,00001,東灘区,本区,女,17,1061,,
202001,28101,00001,東灘区,本区,女,18,1043,,
202001,28101,00001,東灘区,本区,女,19,1137,,
202001,28101,00001,東灘区,本区,女,20,1130,,
202001,28101,00001,東灘区,本区,女,21,1300,,
202001,28101,00001,東灘区,本区,女,22,1196,,
202001,28101,00001,東灘区,本区,女,23,1169,,
202001,28101,00001,東灘区,本区,女,24,1071,,
202001,28101,00001,東灘区,本区,女,25,1100,,
202001,28101,00001,東灘区,本区,女,26,1049,,
202001,28101,00001,東灘区,本区,女,27,1019,,
202001,28101,00001,東灘区,本区,女,28,1074,,
202001,28101,00001,東灘区,本区,女,29,1035,,
202001,28101,00001,東灘区,本区,女,30,1147,,
202001,28101,00001,東灘区,本区,女,31,1193,,
202001,28101,00001,東灘区,本区,女,32,1170,,
202001,28101,00001,東灘区,本区,女,33,1204,,
202001,28101,00001,東灘区,本区,女,34,1188,,
202001,28101,00001,東灘区,本区,女,35,1328,,
202001,28101,00001,東灘区,本区,女,36,1331,,
202001,28101,00001,東灘区,本区,女,37,1420,,
202001,28101,00001,東灘区,本区,女,38,1395,,
202001,28101,00001,東灘区,本区,女,39,1422,,
202001,28101,00001,東灘区,本区,女,40,1472,,
202001,28101,00001,東灘区,本区,女,41,1596,,
202001,28101,00001,東灘区,本区,女,42,1634,,
