対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
202101,28100,00000,全市,合計,女,0,4667,,
202101,28100,00000,全市,合計,女,1,5167,,
202101,28100,00000,全市,合計,女,2,5032,,
202101,28100,00000,全市,合計,女,3,5556,,
202101,28100,00000,全市,合計,女,4,5734,,
202101,28100,00000,全市,合計,女,5,5822,,
202101,28100,00000,全市,合計,女,6,5947,,
202101,28100,00000,全市,合計,女,7,6078,,
202101,28100,00000,全市,合計,女,8,6081,,
202101,28100,00000,全市,合計,女,9,6334,,
202101,28100,00000,全市,合計,女,10,6387,,
202101,28100,00000,全市,合計,女,11,6487,,
202101,28100,00000,全市,合計,女,12,6551,,
202101,28100,00000,全市,合計,女,13,6384,,
202101,28100,00000,全市,合計,女,14,6479,,
202101,28100,00000,全市,合計,女,15,6346,,
202101,28100,00000,全市,合計,女,16,6624,,
202101,28100,00000,全市,合計,女,17,6535,,
202101,28100,00000,全市,合計,女,18,6860,,
202101,28100,00000,全市,合計,女,19,7044,,
202101,28100,00000,全市,合計,女,20,7633,,
202101,28100,00000,全市,合計,女,21,7921,,
202101,28100,00000,全市,合計,女,22,8129,,
202101,28100,00000,全市,合計,女,23,8206,,
202101,28100,00000,全市,合計,女,24,8066,,
202101,28100,00000,全市,合計,女,25,7714,,
202101,28100,00000,全市,合計,女,26,7843,,
202101,28100,00000,全市,合計,女,27,7394,,
202101,28100,00000,全市,合計,女,28,7550,,
202101,28100,00000,全市,合計,女,29,7446,,
202101,28100,00000,全市,合計,女,30,7530,,
202101,28100,00000,全市,合計,女,31,7488,,
202101,28100,00000,全市,合計,女,32,7999,,
202101,28100,00000,全市,合計,女,33,8143,,
202101,28100,00000,全市,合計,女,34,8359,,
202101,28100,00000,全市,合計,女,35,8581,,
202101,28100,00000,全市,合計,女,36,9135,,
202101,28100,00000,全市,合計,女,37,9060,,
202101,28100,00000,全市,合計,女,38,9276,,
202101,28100,00000,全市,合計,女,39,9281,,
202101,28100,00000,全市,合計,女,40,9550,,
202101,28100,00000,全市,合計,女,41,9679,,
202101,28100,00000,全市,合計,女,42,10649,,
202101,28100,00000,全市,合計,女,43,10873,,
202101,28100,00000,全市,合計,女,44,11129,,
202101,28100,00000,全市,合計,女,45,11759,,
202101,28100,00000,全市,合計,女,46,12515,,
202101,28100,00000,全市,合計,女,47,13267,,
202101,28100,00000,全市,合計,女,48,12755,,
202101,28100,00000,全市,合計,女,49,12502,,
202101,28100,00000,全市,合計,女,50,12306,,
202101,28100,00000,全市,合計,女,51,11820,,
202101,28100,00000,全市,合計,女,52,11725,,
202101,28100,00000,全市,合計,女,53,11508,,
202101,28100,00000,全市,合計,女,54,8767,,
202101,28100,00000,全市,合計,女,55,11087,,
202101,28100,00000,全市,合計,女,56,10485,,
202101,28100,00000,全市,合計,女,57,10192,,
202101,28100,00000,全市,合計,女,58,9935,,
202101,28100,00000,全市,合計,女,59,9622,,
202101,28100,00000,全市,合計,女,60,9424,,
202101,28100,00000,全市,合計,女,61,9665,,
202101,28100,00000,全市,合計,女,62,9556,,
202101,28100,00000,全市,合計,女,63,8941,,
202101,28100,00000,全市,合計,女,64,9175,,
202101,28100,00000,全市,合計,女,65,9136,,
202101,28100,00000,全市,合計,女,66,9285,,
202101,28100,00000,全市,合計,女,67,10011,,
202101,28100,00000,全市,合計,女,68,10135,,
202101,28100,00000,全市,合計,女,69,10812,,
202101,28100,00000,全市,合計,女,70,11531,,
202101,28100,00000,全市,合計,女,71,13310,,
202101,28100,00000,全市,合計,女,72,13905,,
202101,28100,00000,全市,合計,女,73,13480,,
202101,28100,00000,全市,合計,女,74,9252,,
202101,28100,00000,全市,合計,女,75,7807,,
202101,28100,00000,全市,合計,女,76,9824,,
202101,28100,00000,全市,合計,女,77,9990,,
202101,28100,00000,全市,合計,女,78,9724,,
202101,28100,00000,全市,合計,女,79,10272,,
202101,28100,00000,全市,合計,女,80,8966,,
202101,28100,00000,全市,合計,女,81,7653,,
202101,28100,00000,全市,合計,女,82,7127,,
202101,28100,00000,全市,合計,女,83,7987,,
202101,28100,00000,全市,合計,女,84,7193,,
202101,28100,00000,全市,合計,女,85,7347,,
202101,28100,00000,全市,合計,女,86,6312,,
202101,28100,00000,全市,合計,女,87,6036,,
202101,28100,00000,全市,合計,女,88,5665,,
202101,28100,00000,全市,合計,女,89,4612,,
202101,28100,00000,全市,合計,女,90,4263,,
202101,28100,00000,全市,合計,女,91,3601,,
202101,28100,00000,全市,合計,女,92,3130,,
202101,28100,00000,全市,合計,女,93,2355,,
202101,28100,00000,全市,合計,女,94,2012,,
202101,28100,00000,全市,合計,女,95,1609,,
202101,28100,00000,全市,合計,女,96,1191,,
202101,28100,00000,全市,合計,女,97,881,,
202101,28100,00000,全市,合計,女,98,660,,
202101,28100,00000,全市,合計,女,99,510,,
202101,28100,00000,全市,合計,女,100,783,,
202101,28101,00001,東灘区,本区,合計,総数,213392,,
202101,28101,00001,東灘区,本区,合計,0,1459,,
202101,28101,00001,東灘区,本区,合計,1,1676,,
202101,28101,00001,東灘区,本区,合計,2,1659,,
202101,28101,00001,東灘区,本区,合計,3,1769,,
202101,28101,00001,東灘区,本区,合計,4,1874,,
202101,28101,00001,東灘区,本区,合計,5,1902,,
202101,28101,00001,東灘区,本区,合計,6,1877,,
202101,28101,00001,東灘区,本区,合計,7,1990,,
202101,28101,00001,東灘区,本区,合計,8,1971,,
202101,28101,00001,東灘区,本区,合計,9,1883,,
202101,28101,00001,東灘区,本区,合計,10,2036,,
202101,28101,00001,東灘区,本区,合計,11,1942,,
202101,28101,00001,東灘区,本区,合計,12,1942,,
202101,28101,00001,東灘区,本区,合計,13,2028,,
202101,28101,00001,東灘区,本区,合計,14,2100,,
202101,28101,00001,東灘区,本区,合計,15,1944,,
202101,28101,00001,東灘区,本区,合計,16,1947,,
202101,28101,00001,東灘区,本区,合計,17,2079,,
202101,28101,00001,東灘区,本区,合計,18,2168,,
202101,28101,00001,東灘区,本区,合計,19,2151,,
202101,28101,00001,東灘区,本区,合計,20,2304,,
202101,28101,00001,東灘区,本区,合計,21,2395,,
202101,28101,00001,東灘区,本区,合計,22,2558,,
202101,28101,00001,東灘区,本区,合計,23,2280,,
202101,28101,00001,東灘区,本区,合計,24,2169,,
202101,28101,00001,東灘区,本区,合計,25,2057,,
202101,28101,00001,東灘区,本区,合計,26,2095,,
202101,28101,00001,東灘区,本区,合計,27,1948,,
202101,28101,00001,東灘区,本区,合計,28,1941,,
202101,28101,00001,東灘区,本区,合計,29,2037,,
202101,28101,00001,東灘区,本区,合計,30,1955,,
202101,28101,00001,東灘区,本区,合計,31,2126,,
202101,28101,00001,東灘区,本区,合計,32,2213,,
202101,28101,00001,東灘区,本区,合計,33,2195,,
202101,28101,00001,東灘区,本区,合計,34,2297,,
202101,28101,00001,東灘区,本区,合計,35,2335,,
202101,28101,00001,東灘区,本区,合計,36,2511,,
202101,28101,00001,東灘区,本区,合計,37,2539,,
202101,28101,00001,東灘区,本区,合計,38,2657,,
202101,28101,00001,東灘区,本区,合計,39,2655,,
202101,28101,00001,東灘区,本区,合計,40,2681,,
202101,28101,00001,東灘区,本区,合計,41,2775,,
202101,28101,00001,東灘区,本区,合計,42,3033,,
202101,28101,00001,東灘区,本区,合計,43,3054,,
202101,28101,00001,東灘区,本区,合計,44,3157,,
202101,28101,00001,東灘区,本区,合計,45,3447,,
202101,28101,00001,東灘区,本区,合計,46,3673,,
202101,28101,00001,東灘区,本区,合計,47,3855,,
202101,28101,00001,東灘区,本区,合計,48,3739,,
202101,28101,00001,東灘区,本区,合計,49,3688,,
202101,28101,00001,東灘区,本区,合計,50,3729,,
202101,28101,00001,東灘区,本区,合計,51,3574,,
202101,28101,00001,東灘区,本区,合計,52,3594,,
202101,28101,00001,東灘区,本区,合計,53,3424,,
202101,28101,00001,東灘区,本区,合計,54,2683,,
202101,28101,00001,東灘区,本区,合計,55,3220,,
202101,28101,00001,東灘区,本区,合計,56,3020,,
202101,28101,00001,東灘区,本区,合計,57,2872,,
202101,28101,00001,東灘区,本区,合計,58,2811,,
202101,28101,00001,東灘区,本区,合計,59,2679,,
202101,28101,00001,東灘区,本区,合計,60,2545,,
202101,28101,00001,東灘区,本区,合計,61,2512,,
202101,28101,00001,東灘区,本区,合計,62,2537,,
202101,28101,00001,東灘区,本区,合計,63,2425,,
202101,28101,00001,東灘区,本区,合計,64,2329,,
202101,28101,00001,東灘区,本区,合計,65,2250,,
202101,28101,00001,東灘区,本区,合計,66,2191,,
202101,28101,00001,東灘区,本区,合計,67,2290,,
202101,28101,00001,東灘区,本区,合計,68,2357,,
202101,28101,00001,東灘区,本区,合計,69,2485,,
202101,28101,00001,東灘区,本区,合計,70,2683,,
202101,28101,00001,東灘区,本区,合計,71,2932,,
202101,28101,00001,東灘区,本区,合計,72,3192,,
202101,28101,00001,東灘区,本区,合計,73,3057,,
202101,28101,00001,東灘区,本区,合計,74,2018,,
202101,28101,00001,東灘区,本区,合計,75,1706,,
202101,28101,00001,東灘区,本区,合計,76,2074,,
202101,28101,00001,東灘区,本区,合計,77,2080,,
202101,28101,00001,東灘区,本区,合計,78,1978,,
202101,28101,00001,東灘区,本区,合計,79,2061,,
202101,28101,00001,東灘区,本区,合計,80,1811,,
202101,28101,00001,東灘区,本区,合計,81,1558,,
202101,28101,00001,東灘区,本区,合計,82,1419,,
202101,28101,00001,東灘区,本区,合計,83,1578,,
202101,28101,00001,東灘区,本区,合計,84,1436,,
202101,28101,00001,東灘区,本区,合計,85,1469,,
202101,28101,00001,東灘区,本区,合計,86,1249,,
202101,28101,00001,東灘区,本区,合計,87,1119,,
202101,28101,00001,東灘区,本区,合計,88,1094,,
202101,28101,00001,東灘区,本区,合計,89,881,,
202101,28101,00001,東灘区,本区,合計,90,773,,
202101,28101,00001,東灘区,本区,合計,91,670,,
202101,28101,00001,東灘区,本区,合計,92,577,,
202101,28101,00001,東灘区,本区,合計,93,410,,
202101,28101,00001,東灘区,本区,合計,94,352,,
202101,28101,00001,東灘区,本区,合計,95,270,,
202101,28101,00001,東灘区,本区,合計,96,207,,
202101,28101,00001,東灘区,本区,合計,97,145,,
202101,28101,00001,東灘区,本区,合計,98,95,,
202101,28101,00001,東灘区,本区,合計,99,90,,
202101,28101,00001,東灘区,本区,合計,100,115,,
202101,28101,00001,東灘区,本区,男,総数,99975,,
202101,28101,00001,東灘区,本区,男,0,772,,
202101,28101,00001,東灘区,本区,男,1,844,,
202101,28101,00001,東灘区,本区,男,2,873,,
202101,28101,00001,東灘区,本区,男,3,890,,
202101,28101,00001,東灘区,本区,男,4,974,,
202101,28101,00001,東灘区,本区,男,5,987,,
202101,28101,00001,東灘区,本区,男,6,974,,
202101,28101,00001,東灘区,本区,男,7,1019,,
202101,28101,00001,東灘区,本区,男,8,1021,,
202101,28101,00001,東灘区,本区,男,9,974,,
202101,28101,00001,東灘区,本区,男,10,1079,,
202101,28101,00001,東灘区,本区,男,11,975,,
202101,28101,00001,東灘区,本区,男,12,976,,
202101,28101,00001,東灘区,本区,男,13,1042,,
202101,28101,00001,東灘区,本区,男,14,1084,,
202101,28101,00001,東灘区,本区,男,15,995,,
202101,28101,00001,東灘区,本区,男,16,976,,
202101,28101,00001,東灘区,本区,男,17,1053,,
202101,28101,00001,東灘区,本区,男,18,1111,,
202101,28101,00001,東灘区,本区,男,19,1062,,
202101,28101,00001,東灘区,本区,男,20,1150,,
202101,28101,00001,東灘区,本区,男,21,1183,,
202101,28101,00001,東灘区,本区,男,22,1283,,
202101,28101,00001,東灘区,本区,男,23,1097,,
202101,28101,00001,東灘区,本区,男,24,1065,,
202101,28101,00001,東灘区,本区,男,25,989,,
202101,28101,00001,東灘区,本区,男,26,1027,,
202101,28101,00001,東灘区,本区,男,27,943,,
202101,28101,00001,東灘区,本区,男,28,924,,
202101,28101,00001,東灘区,本区,男,29,968,,
202101,28101,00001,東灘区,本区,男,30,921,,
202101,28101,00001,東灘区,本区,男,31,1029,,
202101,28101,00001,東灘区,本区,男,32,1036,,
202101,28101,00001,東灘区,本区,男,33,1046,,
202101,28101,00001,東灘区,本区,男,34,1090,,
202101,28101,00001,東灘区,本区,男,35,1130,,
202101,28101,00001,東灘区,本区,男,36,1164,,
202101,28101,00001,東灘区,本区,男,37,1188,,
202101,28101,00001,東灘区,本区,男,38,1215,,
202101,28101,00001,東灘区,本区,男,39,1254,,
202101,28101,00001,東灘区,本区,男,40,1253,,
202101,28101,00001,東灘区,本区,男,41,1304,,
202101,28101,00001,東灘区,本区,男,42,1440,,
202101,28101,00001,東灘区,本区,男,43,1424,,
202101,28101,00001,東灘区,本区,男,44,1523,,
202101,28101,00001,東灘区,本区,男,45,1634,,
202101,28101,00001,東灘区,本区,男,46,1747,,
202101,28101,00001,東灘区,本区,男,47,1787,,
202101,28101,00001,東灘区,本区,男,48,1724,,
202101,28101,00001,東灘区,本区,男,49,1679,,
202101,28101,00001,東灘区,本区,男,50,1767,,
202101,28101,00001,東灘区,本区,男,51,1746,,
202101,28101,00001,東灘区,本区,男,52,1708,,
202101,28101,00001,東灘区,本区,男,53,1595,,
202101,28101,00001,東灘区,本区,男,54,1283,,
202101,28101,00001,東灘区,本区,男,55,1534,,
202101,28101,00001,東灘区,本区,男,56,1464,,
202101,28101,00001,東灘区,本区,男,57,1416,,
202101,28101,00001,東灘区,本区,男,58,1368,,
202101,28101,00001,東灘区,本区,男,59,1275,,
202101,28101,00001,東灘区,本区,男,60,1197,,
202101,28101,00001,東灘区,本区,男,61,1141,,
202101,28101,00001,東灘区,本区,男,62,1261,,
202101,28101,00001,東灘区,本区,男,63,1161,,
202101,28101,00001,東灘区,本区,男,64,1167,,
202101,28101,00001,東灘区,本区,男,65,1083,,
202101,28101,00001,東灘区,本区,男,66,1057,,
202101,28101,00001,東灘区,本区,男,67,1044,,
202101,28101,00001,東灘区,本区,男,68,1080,,
202101,28101,00001,東灘区,本区,男,69,1141,,
202101,28101,00001,東灘区,本区,男,70,1243,,
202101,28101,00001,東灘区,本区,男,71,1344,,
202101,28101,00001,東灘区,本区,男,72,1463,,
202101,28101,00001,東灘区,本区,男,73,1395,,
202101,28101,00001,東灘区,本区,男,74,912,,
202101,28101,00001,東灘区,本区,男,75,749,,
202101,28101,00001,東灘区,本区,男,76,848,,
202101,28101,00001,東灘区,本区,男,77,909,,
202101,28101,00001,東灘区,本区,男,78,838,,
202101,28101,00001,東灘区,本区,男,79,854,,
202101,28101,00001,東灘区,本区,男,80,748,,
202101,28101,00001,東灘区,本区,男,81,624,,
202101,28101,00001,東灘区,本区,男,82,575,,
202101,28101,00001,東灘区,本区,男,83,591,,
202101,28101,00001,東灘区,本区,男,84,565,,
202101,28101,00001,東灘区,本区,男,85,530,,
202101,28101,00001,東灘区,本区,男,86,433,,
202101,28101,00001,東灘区,本区,男,87,392,,
202101,28101,00001,東灘区,本区,男,88,355,,
202101,28101,00001,東灘区,本区,男,89,265,,
202101,28101,00001,東灘区,本区,男,90,226,,
202101,28101,00001,東灘区,本区,男,91,185,,
202101,28101,00001,東灘区,本区,男,92,161,,
202101,28101,00001,東灘区,本区,男,93,111,,
202101,28101,00001,東灘区,本区,男,94,88,,
202101,28101,00001,東灘区,本区,男,95,70,,
202101,28101,00001,東灘区,本区,男,96,45,,
202101,28101,00001,東灘区,本区,男,97,26,,
202101,28101,00001,東灘区,本区,男,98,20,,
202101,28101,00001,東灘区,本区,男,99,14,,
202101,28101,00001,東灘区,本区,男,100,10,,
202101,28101,00001,東灘区,本区,女,総数,113417,,
202101,28101,00001,東灘区,本区,女,0,687,,
202101,28101,00001,東灘区,本区,女,1,832,,
202101,28101,00001,東灘区,本区,女,2,786,,
202101,28101,00001,東灘区,本区,女,3,879,,
202101,28101,00001,東灘区,本区,女,4,900,,
202101,28101,00001,東灘区,本区,女,5,915,,
202101,28101,00001,東灘区,本区,女,6,903,,
202101,28101,00001,東灘区,本区,女,7,971,,
202101,28101,00001,東灘区,本区,女,8,950,,
202101,28101,00001,東灘区,本区,女,9,909,,
202101,28101,00001,東灘区,本区,女,10,957,,
202101,28101,00001,東灘区,本区,女,11,967,,
202101,28101,00001,東灘区,本区,女,12,966,,
202101,28101,00001,東灘区,本区,女,13,986,,
202101,28101,00001,東灘区,本区,女,14,1016,,
202101,28101,00001,東灘区,本区,女,15,949,,
202101,28101,00001,東灘区,本区,女,16,971,,
202101,28101,00001,東灘区,本区,女,17,1026,,
202101,28101,00001,東灘区,本区,女,18,1057,,
202101,28101,00001,東灘区,本区,女,19,1089,,
202101,28101,00001,東灘区,本区,女,20,1154,,
202101,28101,00001,東灘区,本区,女,21,1212,,
202101,28101,00001,東灘区,本区,女,22,1275,,
202101,28101,00001,東灘区,本区,女,23,1183,,
202101,28101,00001,東灘区,本区,女,24,1104,,
202101,28101,00001,東灘区,本区,女,25,1068,,
202101,28101,00001,東灘区,本区,女,26,1068,,
202101,28101,00001,東灘区,本区,女,27,1005,,
202101,28101,00001,東灘区,本区,女,28,1017,,
202101,28101,00001,東灘区,本区,女,29,1069,,
202101,28101,00001,東灘区,本区,女,30,1034,,
202101,28101,00001,東灘区,本区,女,31,1097,,
202101,28101,00001,東灘区,本区,女,32,1177,,
202101,28101,00001,東灘区,本区,女,33,1149,,
202101,28101,00001,東灘区,本区,女,34,1207,,
202101,28101,00001,東灘区,本区,女,35,1205,,
202101,28101,00001,東灘区,本区,女,36,1347,,
202101,28101,00001,東灘区,本区,女,37,1351,,
202101,28101,00001,東灘区,本区,女,38,1442,,
202101,28101,00001,東灘区,本区,女,39,1401,,
202101,28101,00001,東灘区,本区,女,40,1428,,
202101,28101,00001,東灘区,本区,女,41,1471,,
202101,28101,00001,東灘区,本区,女,42,1593,,
