対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
202301,28100,00000,全市,合計,合計,54,23022,,
202301,28100,00000,全市,合計,合計,55,22243,,
202301,28100,00000,全市,合計,合計,56,17004,,
202301,28100,00000,全市,合計,合計,57,21219,,
202301,28100,00000,全市,合計,合計,58,20280,,
202301,28100,00000,全市,合計,合計,59,19585,,
202301,28100,00000,全市,合計,合計,60,19022,,
202301,28100,00000,全市,合計,合計,61,18461,,
202301,28100,00000,全市,合計,合計,62,18056,,
202301,28100,00000,全市,合計,合計,63,18169,,
202301,28100,00000,全市,合計,合計,64,18134,,
202301,28100,00000,全市,合計,合計,65,16819,,
202301,28100,00000,全市,合計,合計,66,17542,,
202301,28100,00000,全市,合計,合計,67,17112,,
202301,28100,00000,全市,合計,合計,68,17397,,
202301,28100,00000,全市,合計,合計,69,18665,,
202301,28100,00000,全市,合計,合計,70,19023,,
202301,28100,00000,全市,合計,合計,71,19962,,
202301,28100,00000,全市,合計,合計,72,21263,,
202301,28100,00000,全市,合計,合計,73,24264,,
202301,28100,00000,全市,合計,合計,74,25076,,
202301,28100,00000,全市,合計,合計,75,24227,,
202301,28100,00000,全市,合計,合計,76,16370,,
202301,28100,00000,全市,合計,合計,77,13612,,
202301,28100,00000,全市,合計,合計,78,16651,,
202301,28100,00000,全市,合計,合計,79,16963,,
202301,28100,00000,全市,合計,合計,80,16148,,
202301,28100,00000,全市,合計,合計,81,16654,,
202301,28100,00000,全市,合計,合計,82,14211,,
202301,28100,00000,全市,合計,合計,83,12003,,
202301,28100,00000,全市,合計,合計,84,10822,,
202301,28100,00000,全市,合計,合計,85,11703,,
202301,28100,00000,全市,合計,合計,86,10382,,
202301,28100,00000,全市,合計,合計,87,10051,,
202301,28100,00000,全市,合計,合計,88,8240,,
202301,28100,00000,全市,合計,合計,89,7623,,
202301,28100,00000,全市,合計,合計,90,6920,,
202301,28100,00000,全市,合計,合計,91,5227,,
202301,28100,00000,全市,合計,合計,92,4580,,
202301,28100,00000,全市,合計,合計,93,3643,,
202301,28100,00000,全市,合計,合計,94,2966,,
202301,28100,00000,全市,合計,合計,95,2136,,
202301,28100,00000,全市,合計,合計,96,1716,,
202301,28100,00000,全市,合計,合計,97,1279,,
202301,28100,00000,全市,合計,合計,98,860,,
202301,28100,00000,全市,合計,合計,99,563,,
202301,28100,00000,全市,合計,合計,100,994,,
202301,28100,00000,全市,合計,男,総数,713941,,
202301,28100,00000,全市,合計,男,0,4469,,
202301,28100,00000,全市,合計,男,1,4909,,
202301,28100,00000,全市,合計,男,2,5013,,
202301,28100,00000,全市,合計,男,3,5244,,
202301,28100,00000,全市,合計,男,4,5503,,
202301,28100,00000,全市,合計,男,5,5816,,
202301,28100,00000,全市,合計,男,6,6138,,
202301,28100,00000,全市,合計,男,7,6199,,
202301,28100,00000,全市,合計,男,8,6275,,
202301,28100,00000,全市,合計,男,9,6325,,
202301,28100,00000,全市,合計,男,10,6526,,
202301,28100,00000,全市,合計,男,11,6500,,
202301,28100,00000,全市,合計,男,12,6805,,
202301,28100,00000,全市,合計,男,13,6767,,
202301,28100,00000,全市,合計,男,14,6802,,
202301,28100,00000,全市,合計,男,15,6836,,
202301,28100,00000,全市,合計,男,16,6827,,
202301,28100,00000,全市,合計,男,17,6652,,
202301,28100,00000,全市,合計,男,18,6800,,
202301,28100,00000,全市,合計,男,19,7382,,
202301,28100,00000,全市,合計,男,20,7704,,
202301,28100,00000,全市,合計,男,21,7913,,
202301,28100,00000,全市,合計,男,22,8257,,
202301,28100,00000,全市,合計,男,23,8140,,
202301,28100,00000,全市,合計,男,24,7954,,
202301,28100,00000,全市,合計,男,25,7472,,
202301,28100,00000,全市,合計,男,26,7519,,
202301,28100,00000,全市,合計,男,27,7206,,
202301,28100,00000,全市,合計,男,28,7147,,
202301,28100,00000,全市,合計,男,29,6971,,
202301,28100,00000,全市,合計,男,30,7009,,
202301,28100,00000,全市,合計,男,31,7024,,
202301,28100,00000,全市,合計,男,32,7146,,
202301,28100,00000,全市,合計,男,33,7374,,
202301,28100,00000,全市,合計,男,34,7669,,
202301,28100,00000,全市,合計,男,35,7785,,
202301,28100,00000,全市,合計,男,36,8053,,
202301,28100,00000,全市,合計,男,37,8296,,
202301,28100,00000,全市,合計,男,38,8541,,
202301,28100,00000,全市,合計,男,39,8774,,
202301,28100,00000,全市,合計,男,40,8714,,
202301,28100,00000,全市,合計,男,41,8641,,
202301,28100,00000,全市,合計,男,42,8966,,
202301,28100,00000,全市,合計,男,43,9279,,
202301,28100,00000,全市,合計,男,44,9834,,
202301,28100,00000,全市,合計,男,45,9999,,
202301,28100,00000,全市,合計,男,46,10453,,
202301,28100,00000,全市,合計,男,47,11134,,
202301,28100,00000,全市,合計,男,48,11825,,
202301,28100,00000,全市,合計,男,49,12298,,
202301,28100,00000,全市,合計,男,50,12123,,
202301,28100,00000,全市,合計,男,51,11900,,
202301,28100,00000,全市,合計,男,52,11629,,
202301,28100,00000,全市,合計,男,53,11333,,
202301,28100,00000,全市,合計,男,54,11346,,
202301,28100,00000,全市,合計,男,55,10768,,
202301,28100,00000,全市,合計,男,56,8266,,
202301,28100,00000,全市,合計,男,57,10154,,
202301,28100,00000,全市,合計,男,58,9819,,
202301,28100,00000,全市,合計,男,59,9443,,
202301,28100,00000,全市,合計,男,60,9164,,
202301,28100,00000,全市,合計,男,61,8911,,
202301,28100,00000,全市,合計,男,62,8665,,
202301,28100,00000,全市,合計,男,63,8547,,
202301,28100,00000,全市,合計,男,64,8640,,
202301,28100,00000,全市,合計,男,65,7944,,
202301,28100,00000,全市,合計,男,66,8443,,
202301,28100,00000,全市,合計,男,67,8065,,
202301,28100,00000,全市,合計,男,68,8197,,
202301,28100,00000,全市,合計,男,69,8763,,
202301,28100,00000,全市,合計,男,70,9015,,
202301,28100,00000,全市,合計,男,71,9320,,
202301,28100,00000,全市,合計,男,72,9921,,
202301,28100,00000,全市,合計,男,73,11190,,
202301,28100,00000,全市,合計,男,74,11440,,
202301,28100,00000,全市,合計,男,75,11057,,
202301,28100,00000,全市,合計,男,76,7352,,
202301,28100,00000,全市,合計,男,77,6004,,
202301,28100,00000,全市,合計,男,78,7136,,
202301,28100,00000,全市,合計,男,79,7320,,
202301,28100,00000,全市,合計,男,80,6818,,
202301,28100,00000,全市,合計,男,81,6872,,
202301,28100,00000,全市,合計,男,82,5708,,
202301,28100,00000,全市,合計,男,83,4774,,
202301,28100,00000,全市,合計,男,84,4228,,
202301,28100,00000,全市,合計,男,85,4378,,
202301,28100,00000,全市,合計,男,86,3831,,
202301,28100,00000,全市,合計,男,87,3472,,
202301,28100,00000,全市,合計,男,88,2736,,
202301,28100,00000,全市,合計,男,89,2420,,
202301,28100,00000,全市,合計,男,90,2146,,
202301,28100,00000,全市,合計,男,91,1516,,
202301,28100,00000,全市,合計,男,92,1228,,
202301,28100,00000,全市,合計,男,93,872,,
202301,28100,00000,全市,合計,男,94,712,,
202301,28100,00000,全市,合計,男,95,484,,
202301,28100,00000,全市,合計,男,96,380,,
202301,28100,00000,全市,合計,男,97,233,,
202301,28100,00000,全市,合計,男,98,148,,
202301,28100,00000,全市,合計,男,99,95,,
202301,28100,00000,全市,合計,男,100,130,,
202301,28100,00000,全市,合計,女,総数,794283,,
202301,28100,00000,全市,合計,女,0,4283,,
202301,28100,00000,全市,合計,女,1,4641,,
202301,28100,00000,全市,合計,女,2,4774,,
202301,28100,00000,全市,合計,女,3,5109,,
202301,28100,00000,全市,合計,女,4,5037,,
202301,28100,00000,全市,合計,女,5,5543,,
202301,28100,00000,全市,合計,女,6,5764,,
202301,28100,00000,全市,合計,女,7,5794,,
202301,28100,00000,全市,合計,女,8,5948,,
202301,28100,00000,全市,合計,女,9,6087,,
202301,28100,00000,全市,合計,女,10,6110,,
202301,28100,00000,全市,合計,女,11,6338,,
202301,28100,00000,全市,合計,女,12,6410,,
202301,28100,00000,全市,合計,女,13,6488,,
202301,28100,00000,全市,合計,女,14,6547,,
202301,28100,00000,全市,合計,女,15,6395,,
202301,28100,00000,全市,合計,女,16,6468,,
202301,28100,00000,全市,合計,女,17,6349,,
202301,28100,00000,全市,合計,女,18,6714,,
202301,28100,00000,全市,合計,女,19,7005,,
202301,28100,00000,全市,合計,女,20,7515,,
202301,28100,00000,全市,合計,女,21,7690,,
202301,28100,00000,全市,合計,女,22,8234,,
202301,28100,00000,全市,合計,女,23,8329,,
202301,28100,00000,全市,合計,女,24,8405,,
202301,28100,00000,全市,合計,女,25,7936,,
202301,28100,00000,全市,合計,女,26,7837,,
202301,28100,00000,全市,合計,女,27,7509,,
202301,28100,00000,全市,合計,女,28,7549,,
202301,28100,00000,全市,合計,女,29,7150,,
202301,28100,00000,全市,合計,女,30,7282,,
202301,28100,00000,全市,合計,女,31,7300,,
202301,28100,00000,全市,合計,女,32,7406,,
202301,28100,00000,全市,合計,女,33,7358,,
202301,28100,00000,全市,合計,女,34,7854,,
202301,28100,00000,全市,合計,女,35,8045,,
202301,28100,00000,全市,合計,女,36,8277,,
202301,28100,00000,全市,合計,女,37,8552,,
202301,28100,00000,全市,合計,女,38,9073,,
202301,28100,00000,全市,合計,女,39,9084,,
202301,28100,00000,全市,合計,女,40,9286,,
202301,28100,00000,全市,合計,女,41,9294,,
202301,28100,00000,全市,合計,女,42,9536,,
202301,28100,00000,全市,合計,女,43,9701,,
202301,28100,00000,全市,合計,女,44,10617,,
202301,28100,00000,全市,合計,女,45,10855,,
202301,28100,00000,全市,合計,女,46,11102,,
202301,28100,00000,全市,合計,女,47,11777,,
202301,28100,00000,全市,合計,女,48,12521,,
202301,28100,00000,全市,合計,女,49,13267,,
202301,28100,00000,全市,合計,女,50,12785,,
202301,28100,00000,全市,合計,女,51,12507,,
202301,28100,00000,全市,合計,女,52,12276,,
202301,28100,00000,全市,合計,女,53,11779,,
202301,28100,00000,全市,合計,女,54,11676,,
202301,28100,00000,全市,合計,女,55,11475,,
202301,28100,00000,全市,合計,女,56,8738,,
202301,28100,00000,全市,合計,女,57,11065,,
202301,28100,00000,全市,合計,女,58,10461,,
202301,28100,00000,全市,合計,女,59,10142,,
202301,28100,00000,全市,合計,女,60,9858,,
202301,28100,00000,全市,合計,女,61,9550,,
202301,28100,00000,全市,合計,女,62,9391,,
202301,28100,00000,全市,合計,女,63,9622,,
202301,28100,00000,全市,合計,女,64,9494,,
202301,28100,00000,全市,合計,女,65,8875,,
202301,28100,00000,全市,合計,女,66,9099,,
202301,28100,00000,全市,合計,女,67,9047,,
202301,28100,00000,全市,合計,女,68,9200,,
202301,28100,00000,全市,合計,女,69,9902,,
202301,28100,00000,全市,合計,女,70,10008,,
202301,28100,00000,全市,合計,女,71,10642,,
202301,28100,00000,全市,合計,女,72,11342,,
202301,28100,00000,全市,合計,女,73,13074,,
202301,28100,00000,全市,合計,女,74,13636,,
202301,28100,00000,全市,合計,女,75,13170,,
202301,28100,00000,全市,合計,女,76,9018,,
202301,28100,00000,全市,合計,女,77,7608,,
202301,28100,00000,全市,合計,女,78,9515,,
202301,28100,00000,全市,合計,女,79,9643,,
202301,28100,00000,全市,合計,女,80,9330,,
202301,28100,00000,全市,合計,女,81,9782,,
202301,28100,00000,全市,合計,女,82,8503,,
202301,28100,00000,全市,合計,女,83,7229,,
202301,28100,00000,全市,合計,女,84,6594,,
202301,28100,00000,全市,合計,女,85,7325,,
202301,28100,00000,全市,合計,女,86,6551,,
202301,28100,00000,全市,合計,女,87,6579,,
202301,28100,00000,全市,合計,女,88,5504,,
202301,28100,00000,全市,合計,女,89,5203,,
202301,28100,00000,全市,合計,女,90,4774,,
202301,28100,00000,全市,合計,女,91,3711,,
202301,28100,00000,全市,合計,女,92,3352,,
202301,28100,00000,全市,合計,女,93,2771,,
202301,28100,00000,全市,合計,女,94,2254,,
202301,28100,00000,全市,合計,女,95,1652,,
202301,28100,00000,全市,合計,女,96,1336,,
202301,28100,00000,全市,合計,女,97,1046,,
202301,28100,00000,全市,合計,女,98,712,,
202301,28100,00000,全市,合計,女,99,468,,
202301,28100,00000,全市,合計,女,100,864,,
202301,28101,00001,東灘区,本区,合計,総数,211656,,
202301,28101,00001,東灘区,本区,合計,0,1400,,
202301,28101,00001,東灘区,本区,合計,1,1512,,
202301,28101,00001,東灘区,本区,合計,2,1495,,
202301,28101,00001,東灘区,本区,合計,3,1686,,
202301,28101,00001,東灘区,本区,合計,4,1652,,
202301,28101,00001,東灘区,本区,合計,5,1780,,
202301,28101,00001,東灘区,本区,合計,6,1881,,
202301,28101,00001,東灘区,本区,合計,7,1909,,
202301,28101,00001,東灘区,本区,合計,8,1873,,
202301,28101,00001,東灘区,本区,合計,9,1997,,
202301,28101,00001,東灘区,本区,合計,10,1984,,
202301,28101,00001,東灘区,本区,合計,11,1892,,
202301,28101,00001,東灘区,本区,合計,12,2017,,
202301,28101,00001,東灘区,本区,合計,13,1944,,
202301,28101,00001,東灘区,本区,合計,14,1938,,
202301,28101,00001,東灘区,本区,合計,15,2022,,
202301,28101,00001,東灘区,本区,合計,16,2080,,
202301,28101,00001,東灘区,本区,合計,17,1948,,
202301,28101,00001,東灘区,本区,合計,18,1947,,
202301,28101,00001,東灘区,本区,合計,19,2151,,
202301,28101,00001,東灘区,本区,合計,20,2283,,
202301,28101,00001,東灘区,本区,合計,21,2254,,
202301,28101,00001,東灘区,本区,合計,22,2451,,
202301,28101,00001,東灘区,本区,合計,23,2435,,
202301,28101,00001,東灘区,本区,合計,24,2377,,
202301,28101,00001,東灘区,本区,合計,25,2108,,
202301,28101,00001,東灘区,本区,合計,26,2096,,
202301,28101,00001,東灘区,本区,合計,27,1914,,
202301,28101,00001,東灘区,本区,合計,28,1997,,
202301,28101,00001,東灘区,本区,合計,29,1943,,
202301,28101,00001,東灘区,本区,合計,30,1940,,
202301,28101,00001,東灘区,本区,合計,31,2059,,
202301,28101,00001,東灘区,本区,合計,32,1950,,
202301,28101,00001,東灘区,本区,合計,33,2118,,
202301,28101,00001,東灘区,本区,合計,34,2214,,
202301,28101,00001,東灘区,本区,合計,35,2187,,
202301,28101,00001,東灘区,本区,合計,36,2287,,
202301,28101,00001,東灘区,本区,合計,37,2344,,
202301,28101,00001,東灘区,本区,合計,38,2507,,
202301,28101,00001,東灘区,本区,合計,39,2587,,
202301,28101,00001,東灘区,本区,合計,40,2659,,
202301,28101,00001,東灘区,本区,合計,41,2667,,
202301,28101,00001,東灘区,本区,合計,42,2695,,
202301,28101,00001,東灘区,本区,合計,43,2770,,
202301,28101,00001,東灘区,本区,合計,44,3028,,
202301,28101,00001,東灘区,本区,合計,45,3053,,
202301,28101,00001,東灘区,本区,合計,46,3162,,
202301,28101,00001,東灘区,本区,合計,47,3438,,
202301,28101,00001,東灘区,本区,合計,48,3652,,
202301,28101,00001,東灘区,本区,合計,49,3797,,
202301,28101,00001,東灘区,本区,合計,50,3714,,
202301,28101,00001,東灘区,本区,合計,51,3631,,
202301,28101,00001,東灘区,本区,合計,52,3690,,
202301,28101,00001,東灘区,本区,合計,53,3532,,
202301,28101,00001,東灘区,本区,合計,54,3552,,
202301,28101,00001,東灘区,本区,合計,55,3389,,
202301,28101,00001,東灘区,本区,合計,56,2634,,
202301,28101,00001,東灘区,本区,合計,57,3186,,
202301,28101,00001,東灘区,本区,合計,58,2990,,
202301,28101,00001,東灘区,本区,合計,59,2857,,
202301,28101,00001,東灘区,本区,合計,60,2777,,
202301,28101,00001,東灘区,本区,合計,61,2661,,
202301,28101,00001,東灘区,本区,合計,62,2520,,
202301,28101,00001,東灘区,本区,合計,63,2481,,
202301,28101,00001,東灘区,本区,合計,64,2509,,
202301,28101,00001,東灘区,本区,合計,65,2391,,
202301,28101,00001,東灘区,本区,合計,66,2274,,
202301,28101,00001,東灘区,本区,合計,67,2201,,
202301,28101,00001,東灘区,本区,合計,68,2155,,
202301,28101,00001,東灘区,本区,合計,69,2215,,
202301,28101,00001,東灘区,本区,合計,70,2288,,
202301,28101,00001,東灘区,本区,合計,71,2423,,
202301,28101,00001,東灘区,本区,合計,72,2594,,
202301,28101,00001,東灘区,本区,合計,73,2815,,
202301,28101,00001,東灘区,本区,合計,74,3070,,
202301,28101,00001,東灘区,本区,合計,75,2958,,
202301,28101,00001,東灘区,本区,合計,76,1946,,
202301,28101,00001,東灘区,本区,合計,77,1641,,
202301,28101,00001,東灘区,本区,合計,78,2011,,
202301,28101,00001,東灘区,本区,合計,79,1977,,
202301,28101,00001,東灘区,本区,合計,80,1896,,
202301,28101,00001,東灘区,本区,合計,81,1932,,
202301,28101,00001,東灘区,本区,合計,82,1712,,
202301,28101,00001,東灘区,本区,合計,83,1439,,
202301,28101,00001,東灘区,本区,合計,84,1303,,
202301,28101,00001,東灘区,本区,合計,85,1438,,
202301,28101,00001,東灘区,本区,合計,86,1280,,
202301,28101,00001,東灘区,本区,合計,87,1287,,
202301,28101,00001,東灘区,本区,合計,88,1065,,
202301,28101,00001,東灘区,本区,合計,89,949,,
202301,28101,00001,東灘区,本区,合計,90,903,,
202301,28101,00001,東灘区,本区,合計,91,688,,
202301,28101,00001,東灘区,本区,合計,92,606,,
202301,28101,00001,東灘区,本区,合計,93,525,,
202301,28101,00001,東灘区,本区,合計,94,415,,
202301,28101,00001,東灘区,本区,合計,95,300,,
202301,28101,00001,東灘区,本区,合計,96,244,,
202301,28101,00001,東灘区,本区,合計,97,173,,
202301,28101,00001,東灘区,本区,合計,98,128,,
202301,28101,00001,東灘区,本区,合計,99,75,,
202301,28101,00001,東灘区,本区,合計,100,136,,
202301,28101,00001,東灘区,本区,男,総数,98969,,
202301,28101,00001,東灘区,本区,男,0,760,,
202301,28101,00001,東灘区,本区,男,1,776,,
202301,28101,00001,東灘区,本区,男,2,789,,
202301,28101,00001,東灘区,本区,男,3,852,,
202301,28101,00001,東灘区,本区,男,4,861,,
202301,28101,00001,東灘区,本区,男,5,879,,
202301,28101,00001,東灘区,本区,男,6,969,,
202301,28101,00001,東灘区,本区,男,7,999,,
202301,28101,00001,東灘区,本区,男,8,972,,
202301,28101,00001,東灘区,本区,男,9,1027,,
202301,28101,00001,東灘区,本区,男,10,1029,,
202301,28101,00001,東灘区,本区,男,11,979,,
202301,28101,00001,東灘区,本区,男,12,1080,,
202301,28101,00001,東灘区,本区,男,13,982,,
202301,28101,00001,東灘区,本区,男,14,980,,
202301,28101,00001,東灘区,本区,男,15,1044,,
202301,28101,00001,東灘区,本区,男,16,1077,,
202301,28101,00001,東灘区,本区,男,17,999,,
202301,28101,00001,東灘区,本区,男,18,975,,
202301,28101,00001,東灘区,本区,男,19,1071,,
202301,28101,00001,東灘区,本区,男,20,1147,,
202301,28101,00001,東灘区,本区,男,21,1077,,
202301,28101,00001,東灘区,本区,男,22,1193,,
202301,28101,00001,東灘区,本区,男,23,1211,,
202301,28101,00001,東灘区,本区,男,24,1152,,
202301,28101,00001,東灘区,本区,男,25,987,,
202301,28101,00001,東灘区,本区,男,26,998,,
202301,28101,00001,東灘区,本区,男,27,879,,
202301,28101,00001,東灘区,本区,男,28,986,,
202301,28101,00001,東灘区,本区,男,29,930,,
202301,28101,00001,東灘区,本区,男,30,938,,
202301,28101,00001,東灘区,本区,男,31,981,,
202301,28101,00001,東灘区,本区,男,32,932,,
202301,28101,00001,東灘区,本区,男,33,1014,,
202301,28101,00001,東灘区,本区,男,34,1041,,
202301,28101,00001,東灘区,本区,男,35,1024,,
202301,28101,00001,東灘区,本区,男,36,1104,,
202301,28101,00001,東灘区,本区,男,37,1138,,
202301,28101,00001,東灘区,本区,男,38,1166,,
202301,28101,00001,東灘区,本区,男,39,1206,,
202301,28101,00001,東灘区,本区,男,40,1223,,
202301,28101,00001,東灘区,本区,男,41,1244,,
202301,28101,00001,東灘区,本区,男,42,1275,,
202301,28101,00001,東灘区,本区,男,43,1296,,
202301,28101,00001,東灘区,本区,男,44,1454,,
202301,28101,00001,東灘区,本区,男,45,1421,,
202301,28101,00001,東灘区,本区,男,46,1521,,
202301,28101,00001,東灘区,本区,男,47,1624,,
202301,28101,00001,東灘区,本区,男,48,1728,,
202301,28101,00001,東灘区,本区,男,49,1769,,
202301,28101,00001,東灘区,本区,男,50,1714,,
202301,28101,00001,東灘区,本区,男,51,1653,,
202301,28101,00001,東灘区,本区,男,52,1738,,
202301,28101,00001,東灘区,本区,男,53,1723,,
202301,28101,00001,東灘区,本区,男,54,1692,,
202301,28101,00001,東灘区,本区,男,55,1575,,
202301,28101,00001,東灘区,本区,男,56,1264,,
202301,28101,00001,東灘区,本区,男,57,1519,,
202301,28101,00001,東灘区,本区,男,58,1447,,
202301,28101,00001,東灘区,本区,男,59,1413,,
202301,28101,00001,東灘区,本区,男,60,1346,,
202301,28101,00001,東灘区,本区,男,61,1267,,
202301,28101,00001,東灘区,本区,男,62,1175,,
202301,28101,00001,東灘区,本区,男,63,1132,,
202301,28101,00001,東灘区,本区,男,64,1248,,
202301,28101,00001,東灘区,本区,男,65,1138,,
202301,28101,00001,東灘区,本区,男,66,1132,,
202301,28101,00001,東灘区,本区,男,67,1053,,
202301,28101,00001,東灘区,本区,男,68,1020,,
202301,28101,00001,東灘区,本区,男,69,1000,,
202301,28101,00001,東灘区,本区,男,70,1027,,
202301,28101,00001,東灘区,本区,男,71,1100,,
202301,28101,00001,東灘区,本区,男,72,1178,,
202301,28101,00001,東灘区,本区,男,73,1264,,
202301,28101,00001,東灘区,本区,男,74,1384,,
202301,28101,00001,東灘区,本区,男,75,1320,,
202301,28101,00001,東灘区,本区,男,76,859,,
202301,28101,00001,東灘区,本区,男,77,701,,
202301,28101,00001,東灘区,本区,男,78,814,,
202301,28101,00001,東灘区,本区,男,79,848,,
202301,28101,00001,東灘区,本区,男,80,781,,
202301,28101,00001,東灘区,本区,男,81,781,,
202301,28101,00001,東灘区,本区,男,82,690,,
202301,28101,00001,東灘区,本区,男,83,550,,
202301,28101,00001,東灘区,本区,男,84,512,,
202301,28101,00001,東灘区,本区,男,85,506,,
202301,28101,00001,東灘区,本区,男,86,467,,
202301,28101,00001,東灘区,本区,男,87,450,,
202301,28101,00001,東灘区,本区,男,88,350,,
202301,28101,00001,東灘区,本区,男,89,308,,
202301,28101,00001,東灘区,本区,男,90,264,,
202301,28101,00001,東灘区,本区,男,91,191,,
202301,28101,00001,東灘区,本区,男,92,159,,
202301,28101,00001,東灘区,本区,男,93,131,,
202301,28101,00001,東灘区,本区,男,94,108,,
202301,28101,00001,東灘区,本区,男,95,70,,
202301,28101,00001,東灘区,本区,男,96,56,,
202301,28101,00001,東灘区,本区,男,97,34,,
202301,28101,00001,東灘区,本区,男,98,26,,
202301,28101,00001,東灘区,本区,男,99,11,,
202301,28101,00001,東灘区,本区,男,100,21,,
202301,28101,00001,東灘区,本区,女,総数,112687,,
202301,28101,00001,東灘区,本区,女,0,640,,
202301,28101,00001,東灘区,本区,女,1,736,,
202301,28101,00001,東灘区,本区,女,2,706,,
202301,28101,00001,東灘区,本区,女,3,834,,
202301,28101,00001,東灘区,本区,女,4,791,,
202301,28101,00001,東灘区,本区,女,5,901,,
202301,28101,00001,東灘区,本区,女,6,912,,
202301,28101,00001,東灘区,本区,女,7,910,,
202301,28101,00001,東灘区,本区,女,8,901,,
202301,28101,00001,東灘区,本区,女,9,970,,
202301,28101,00001,東灘区,本区,女,10,955,,
202301,28101,00001,東灘区,本区,女,11,913,,
202301,28101,00001,東灘区,本区,女,12,937,,
202301,28101,00001,東灘区,本区,女,13,962,,
202301,28101,00001,東灘区,本区,女,14,958,,
202301,28101,00001,東灘区,本区,女,15,978,,
202301,28101,00001,東灘区,本区,女,16,1003,,
202301,28101,00001,東灘区,本区,女,17,949,,
202301,28101,00001,東灘区,本区,女,18,972,,
202301,28101,00001,東灘区,本区,女,19,1080,,
202301,28101,00001,東灘区,本区,女,20,1136,,
202301,28101,00001,東灘区,本区,女,21,1177,,
202301,28101,00001,東灘区,本区,女,22,1258,,
202301,28101,00001,東灘区,本区,女,23,1224,,
202301,28101,00001,東灘区,本区,女,24,1225,,
202301,28101,00001,東灘区,本区,女,25,1121,,
202301,28101,00001,東灘区,本区,女,26,1098,,
202301,28101,00001,東灘区,本区,女,27,1035,,
202301,28101,00001,東灘区,本区,女,28,1011,,
202301,28101,00001,東灘区,本区,女,29,1013,,
202301,28101,00001,東灘区,本区,女,30,1002,,
202301,28101,00001,東灘区,本区,女,31,1078,,
202301,28101,00001,東灘区,本区,女,32,1018,,
202301,28101,00001,東灘区,本区,女,33,1104,,
202301,28101,00001,東灘区,本区,女,34,1173,,
202301,28101,00001,東灘区,本区,女,35,1163,,
202301,28101,00001,東灘区,本区,女,36,1183,,
202301,28101,00001,東灘区,本区,女,37,1206,,
202301,28101,00001,東灘区,本区,女,38,1341,,
202301,28101,00001,東灘区,本区,女,39,1381,,
202301,28101,00001,東灘区,本区,女,40,1436,,
202301,28101,00001,東灘区,本区,女,41,1423,,
202301,28101,00001,東灘区,本区,女,42,1420,,
