対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
201610,28100,00000,全市,合計,合計,62,18367,,
201610,28100,00000,全市,合計,合計,63,19641,,
201610,28100,00000,全市,合計,合計,64,20409,,
201610,28100,00000,全市,合計,合計,65,21813,,
201610,28100,00000,全市,合計,合計,66,23065,,
201610,28100,00000,全市,合計,合計,67,26985,,
201610,28100,00000,全市,合計,合計,68,26892,,
201610,28100,00000,全市,合計,合計,69,25877,,
201610,28100,00000,全市,合計,合計,70,15576,,
201610,28100,00000,全市,合計,合計,71,16035,,
201610,28100,00000,全市,合計,合計,72,19794,,
201610,28100,00000,全市,合計,合計,73,18967,,
201610,28100,00000,全市,合計,合計,74,19547,,
201610,28100,00000,全市,合計,合計,75,19250,,
201610,28100,00000,全市,合計,合計,76,16582,,
201610,28100,00000,全市,合計,合計,77,14218,,
201610,28100,00000,全市,合計,合計,78,14150,,
201610,28100,00000,全市,合計,合計,79,14695,,
201610,28100,00000,全市,合計,合計,80,14285,,
201610,28100,00000,全市,合計,合計,81,13777,,
201610,28100,00000,全市,合計,合計,82,11991,,
201610,28100,00000,全市,合計,合計,83,11874,,
201610,28100,00000,全市,合計,合計,84,11041,,
201610,28100,00000,全市,合計,合計,85,9489,,
201610,28100,00000,全市,合計,合計,86,8216,,
201610,28100,00000,全市,合計,合計,87,7508,,
201610,28100,00000,全市,合計,合計,88,6489,,
201610,28100,00000,全市,合計,合計,89,5532,,
201610,28100,00000,全市,合計,合計,90,4834,,
201610,28100,00000,全市,合計,合計,91,3961,,
201610,28100,00000,全市,合計,合計,92,3069,,
201610,28100,00000,全市,合計,合計,93,2347,,
201610,28100,00000,全市,合計,合計,94,2042,,
201610,28100,00000,全市,合計,合計,95,1448,,
201610,28100,00000,全市,合計,合計,96,1187,,
201610,28100,00000,全市,合計,合計,97,690,,
201610,28100,00000,全市,合計,合計,98,592,,
201610,28100,00000,全市,合計,合計,99,379,,
201610,28100,00000,全市,合計,合計,100,722,,
201610,28100,00000,全市,合計,男,総数,734463,,
201610,28100,00000,全市,合計,男,0,5988,,
201610,28100,00000,全市,合計,男,1,6229,,
201610,28100,00000,全市,合計,男,2,6243,,
201610,28100,00000,全市,合計,男,3,6298,,
201610,28100,00000,全市,合計,男,4,6501,,
201610,28100,00000,全市,合計,男,5,6531,,
201610,28100,00000,全市,合計,男,6,6748,,
201610,28100,00000,全市,合計,男,7,6708,,
201610,28100,00000,全市,合計,男,8,6780,,
201610,28100,00000,全市,合計,男,9,6806,,
201610,28100,00000,全市,合計,男,10,6772,,
201610,28100,00000,全市,合計,男,11,6670,,
201610,28100,00000,全市,合計,男,12,6739,,
201610,28100,00000,全市,合計,男,13,7107,,
201610,28100,00000,全市,合計,男,14,7068,,
201610,28100,00000,全市,合計,男,15,7122,,
201610,28100,00000,全市,合計,男,16,7193,,
201610,28100,00000,全市,合計,男,17,7263,,
201610,28100,00000,全市,合計,男,18,7437,,
201610,28100,00000,全市,合計,男,19,7622,,
201610,28100,00000,全市,合計,男,20,7840,,
201610,28100,00000,全市,合計,男,21,7757,,
201610,28100,00000,全市,合計,男,22,7928,,
201610,28100,00000,全市,合計,男,23,7641,,
201610,28100,00000,全市,合計,男,24,7608,,
201610,28100,00000,全市,合計,男,25,7672,,
201610,28100,00000,全市,合計,男,26,7891,,
201610,28100,00000,全市,合計,男,27,7755,,
201610,28100,00000,全市,合計,男,28,8036,,
201610,28100,00000,全市,合計,男,29,8102,,
201610,28100,00000,全市,合計,男,30,8381,,
201610,28100,00000,全市,合計,男,31,8493,,
201610,28100,00000,全市,合計,男,32,8822,,
201610,28100,00000,全市,合計,男,33,8944,,
201610,28100,00000,全市,合計,男,34,8642,,
201610,28100,00000,全市,合計,男,35,8908,,
201610,28100,00000,全市,合計,男,36,9060,,
201610,28100,00000,全市,合計,男,37,9444,,
201610,28100,00000,全市,合計,男,38,9768,,
201610,28100,00000,全市,合計,男,39,10213,,
201610,28100,00000,全市,合計,男,40,10564,,
201610,28100,00000,全市,合計,男,41,11393,,
201610,28100,00000,全市,合計,男,42,12171,,
201610,28100,00000,全市,合計,男,43,12407,,
201610,28100,00000,全市,合計,男,44,12119,,
201610,28100,00000,全市,合計,男,45,11879,,
201610,28100,00000,全市,合計,男,46,11655,,
201610,28100,00000,全市,合計,男,47,11529,,
201610,28100,00000,全市,合計,男,48,11105,,
201610,28100,00000,全市,合計,男,49,10864,,
201610,28100,00000,全市,合計,男,50,8256,,
201610,28100,00000,全市,合計,男,51,10462,,
201610,28100,00000,全市,合計,男,52,9888,,
201610,28100,00000,全市,合計,男,53,9580,,
201610,28100,00000,全市,合計,男,54,9370,,
201610,28100,00000,全市,合計,男,55,9001,,
201610,28100,00000,全市,合計,男,56,8818,,
201610,28100,00000,全市,合計,男,57,9035,,
201610,28100,00000,全市,合計,男,58,8869,,
201610,28100,00000,全市,合計,男,59,8186,,
201610,28100,00000,全市,合計,男,60,8725,,
201610,28100,00000,全市,合計,男,61,8733,,
201610,28100,00000,全市,合計,男,62,8852,,
201610,28100,00000,全市,合計,男,63,9396,,
201610,28100,00000,全市,合計,男,64,9929,,
201610,28100,00000,全市,合計,男,65,10495,,
201610,28100,00000,全市,合計,男,66,11028,,
201610,28100,00000,全市,合計,男,67,12903,,
201610,28100,00000,全市,合計,男,68,12686,,
201610,28100,00000,全市,合計,男,69,12336,,
201610,28100,00000,全市,合計,男,70,7331,,
201610,28100,00000,全市,合計,男,71,7411,,
201610,28100,00000,全市,合計,男,72,9023,,
201610,28100,00000,全市,合計,男,73,8702,,
201610,28100,00000,全市,合計,男,74,8816,,
201610,28100,00000,全市,合計,男,75,8428,,
201610,28100,00000,全市,合計,男,76,7228,,
201610,28100,00000,全市,合計,男,77,6202,,
201610,28100,00000,全市,合計,男,78,6039,,
201610,28100,00000,全市,合計,男,79,6123,,
201610,28100,00000,全市,合計,男,80,5836,,
201610,28100,00000,全市,合計,男,81,5475,,
201610,28100,00000,全市,合計,男,82,4664,,
201610,28100,00000,全市,合計,男,83,4534,,
201610,28100,00000,全市,合計,男,84,4171,,
201610,28100,00000,全市,合計,男,85,3375,,
201610,28100,00000,全市,合計,男,86,2865,,
201610,28100,00000,全市,合計,男,87,2439,,
201610,28100,00000,全市,合計,男,88,2089,,
201610,28100,00000,全市,合計,男,89,1740,,
201610,28100,00000,全市,合計,男,90,1399,,
201610,28100,00000,全市,合計,男,91,1113,,
201610,28100,00000,全市,合計,男,92,764,,
201610,28100,00000,全市,合計,男,93,538,,
201610,28100,00000,全市,合計,男,94,419,,
201610,28100,00000,全市,合計,男,95,238,,
201610,28100,00000,全市,合計,男,96,207,,
201610,28100,00000,全市,合計,男,97,111,,
201610,28100,00000,全市,合計,男,98,86,,
201610,28100,00000,全市,合計,男,99,54,,
201610,28100,00000,全市,合計,男,100,79,,
201610,28100,00000,全市,合計,女,総数,812000,,
201610,28100,00000,全市,合計,女,0,5679,,
201610,28100,00000,全市,合計,女,1,5900,,
201610,28100,00000,全市,合計,女,2,5999,,
201610,28100,00000,全市,合計,女,3,6084,,
201610,28100,00000,全市,合計,女,4,6046,,
201610,28100,00000,全市,合計,女,5,6263,,
201610,28100,00000,全市,合計,女,6,6493,,
201610,28100,00000,全市,合計,女,7,6361,,
201610,28100,00000,全市,合計,女,8,6470,,
201610,28100,00000,全市,合計,女,9,6372,,
201610,28100,00000,全市,合計,女,10,6327,,
201610,28100,00000,全市,合計,女,11,6489,,
201610,28100,00000,全市,合計,女,12,6505,,
201610,28100,00000,全市,合計,女,13,6648,,
201610,28100,00000,全市,合計,女,14,6771,,
201610,28100,00000,全市,合計,女,15,6741,,
201610,28100,00000,全市,合計,女,16,6998,,
201610,28100,00000,全市,合計,女,17,6943,,
201610,28100,00000,全市,合計,女,18,7117,,
201610,28100,00000,全市,合計,女,19,7216,,
201610,28100,00000,全市,合計,女,20,7549,,
201610,28100,00000,全市,合計,女,21,7505,,
201610,28100,00000,全市,合計,女,22,7945,,
201610,28100,00000,全市,合計,女,23,7910,,
201610,28100,00000,全市,合計,女,24,7961,,
201610,28100,00000,全市,合計,女,25,8149,,
201610,28100,00000,全市,合計,女,26,8027,,
201610,28100,00000,全市,合計,女,27,8041,,
201610,28100,00000,全市,合計,女,28,8481,,
201610,28100,00000,全市,合計,女,29,8485,,
201610,28100,00000,全市,合計,女,30,8559,,
201610,28100,00000,全市,合計,女,31,8770,,
201610,28100,00000,全市,合計,女,32,9237,,
201610,28100,00000,全市,合計,女,33,9330,,
201610,28100,00000,全市,合計,女,34,9302,,
201610,28100,00000,全市,合計,女,35,9383,,
201610,28100,00000,全市,合計,女,36,9630,,
201610,28100,00000,全市,合計,女,37,9984,,
201610,28100,00000,全市,合計,女,38,10710,,
201610,28100,00000,全市,合計,女,39,10915,,
201610,28100,00000,全市,合計,女,40,11286,,
201610,28100,00000,全市,合計,女,41,12032,,
201610,28100,00000,全市,合計,女,42,12720,,
201610,28100,00000,全市,合計,女,43,13214,,
201610,28100,00000,全市,合計,女,44,12617,,
201610,28100,00000,全市,合計,女,45,12548,,
201610,28100,00000,全市,合計,女,46,12190,,
201610,28100,00000,全市,合計,女,47,12010,,
201610,28100,00000,全市,合計,女,48,11443,,
201610,28100,00000,全市,合計,女,49,11527,,
201610,28100,00000,全市,合計,女,50,8745,,
201610,28100,00000,全市,合計,女,51,11124,,
201610,28100,00000,全市,合計,女,52,10591,,
201610,28100,00000,全市,合計,女,53,10260,,
201610,28100,00000,全市,合計,女,54,9951,,
201610,28100,00000,全市,合計,女,55,9418,,
201610,28100,00000,全市,合計,女,56,9705,,
201610,28100,00000,全市,合計,女,57,9843,,
201610,28100,00000,全市,合計,女,58,9674,,
201610,28100,00000,全市,合計,女,59,8912,,
201610,28100,00000,全市,合計,女,60,9310,,
201610,28100,00000,全市,合計,女,61,9373,,
201610,28100,00000,全市,合計,女,62,9515,,
201610,28100,00000,全市,合計,女,63,10245,,
201610,28100,00000,全市,合計,女,64,10480,,
201610,28100,00000,全市,合計,女,65,11318,,
201610,28100,00000,全市,合計,女,66,12037,,
201610,28100,00000,全市,合計,女,67,14082,,
201610,28100,00000,全市,合計,女,68,14206,,
201610,28100,00000,全市,合計,女,69,13541,,
201610,28100,00000,全市,合計,女,70,8245,,
201610,28100,00000,全市,合計,女,71,8624,,
201610,28100,00000,全市,合計,女,72,10771,,
201610,28100,00000,全市,合計,女,73,10265,,
201610,28100,00000,全市,合計,女,74,10731,,
201610,28100,00000,全市,合計,女,75,10822,,
201610,28100,00000,全市,合計,女,76,9354,,
201610,28100,00000,全市,合計,女,77,8016,,
201610,28100,00000,全市,合計,女,78,8111,,
201610,28100,00000,全市,合計,女,79,8572,,
201610,28100,00000,全市,合計,女,80,8449,,
201610,28100,00000,全市,合計,女,81,8302,,
201610,28100,00000,全市,合計,女,82,7327,,
201610,28100,00000,全市,合計,女,83,7340,,
201610,28100,00000,全市,合計,女,84,6870,,
201610,28100,00000,全市,合計,女,85,6114,,
201610,28100,00000,全市,合計,女,86,5351,,
201610,28100,00000,全市,合計,女,87,5069,,
201610,28100,00000,全市,合計,女,88,4400,,
201610,28100,00000,全市,合計,女,89,3792,,
201610,28100,00000,全市,合計,女,90,3435,,
201610,28100,00000,全市,合計,女,91,2848,,
201610,28100,00000,全市,合計,女,92,2305,,
201610,28100,00000,全市,合計,女,93,1809,,
201610,28100,00000,全市,合計,女,94,1623,,
201610,28100,00000,全市,合計,女,95,1210,,
201610,28100,00000,全市,合計,女,96,980,,
201610,28100,00000,全市,合計,女,97,579,,
201610,28100,00000,全市,合計,女,98,506,,
201610,28100,00000,全市,合計,女,99,325,,
201610,28100,00000,全市,合計,女,100,643,,
201610,28101,00001,東灘区,本区,合計,総数,213958,,
201610,28101,00001,東灘区,本区,合計,0,1819,,
201610,28101,00001,東灘区,本区,合計,1,1906,,
201610,28101,00001,東灘区,本区,合計,2,1856,,
201610,28101,00001,東灘区,本区,合計,3,1958,,
201610,28101,00001,東灘区,本区,合計,4,1962,,
201610,28101,00001,東灘区,本区,合計,5,1897,,
201610,28101,00001,東灘区,本区,合計,6,2059,,
201610,28101,00001,東灘区,本区,合計,7,1953,,
201610,28101,00001,東灘区,本区,合計,8,1935,,
201610,28101,00001,東灘区,本区,合計,9,2055,,
201610,28101,00001,東灘区,本区,合計,10,2027,,
201610,28101,00001,東灘区,本区,合計,11,1989,,
201610,28101,00001,東灘区,本区,合計,12,1944,,
201610,28101,00001,東灘区,本区,合計,13,2114,,
201610,28101,00001,東灘区,本区,合計,14,2198,,
201610,28101,00001,東灘区,本区,合計,15,2095,,
201610,28101,00001,東灘区,本区,合計,16,2116,,
201610,28101,00001,東灘区,本区,合計,17,2141,,
201610,28101,00001,東灘区,本区,合計,18,2210,,
201610,28101,00001,東灘区,本区,合計,19,2071,,
201610,28101,00001,東灘区,本区,合計,20,2237,,
201610,28101,00001,東灘区,本区,合計,21,2162,,
201610,28101,00001,東灘区,本区,合計,22,2207,,
201610,28101,00001,東灘区,本区,合計,23,2222,,
201610,28101,00001,東灘区,本区,合計,24,2073,,
201610,28101,00001,東灘区,本区,合計,25,2172,,
201610,28101,00001,東灘区,本区,合計,26,2020,,
201610,28101,00001,東灘区,本区,合計,27,2141,,
201610,28101,00001,東灘区,本区,合計,28,2226,,
201610,28101,00001,東灘区,本区,合計,29,2183,,
201610,28101,00001,東灘区,本区,合計,30,2239,,
201610,28101,00001,東灘区,本区,合計,31,2341,,
201610,28101,00001,東灘区,本区,合計,32,2422,,
201610,28101,00001,東灘区,本区,合計,33,2562,,
201610,28101,00001,東灘区,本区,合計,34,2588,,
201610,28101,00001,東灘区,本区,合計,35,2689,,
201610,28101,00001,東灘区,本区,合計,36,2679,,
201610,28101,00001,東灘区,本区,合計,37,2817,,
201610,28101,00001,東灘区,本区,合計,38,3073,,
201610,28101,00001,東灘区,本区,合計,39,3079,,
201610,28101,00001,東灘区,本区,合計,40,3170,,
201610,28101,00001,東灘区,本区,合計,41,3550,,
201610,28101,00001,東灘区,本区,合計,42,3730,,
201610,28101,00001,東灘区,本区,合計,43,3826,,
201610,28101,00001,東灘区,本区,合計,44,3759,,
201610,28101,00001,東灘区,本区,合計,45,3706,,
201610,28101,00001,東灘区,本区,合計,46,3700,,
201610,28101,00001,東灘区,本区,合計,47,3738,,
201610,28101,00001,東灘区,本区,合計,48,3498,,
201610,28101,00001,東灘区,本区,合計,49,3562,,
201610,28101,00001,東灘区,本区,合計,50,2617,,
201610,28101,00001,東灘区,本区,合計,51,3312,,
201610,28101,00001,東灘区,本区,合計,52,3062,,
201610,28101,00001,東灘区,本区,合計,53,2909,,
201610,28101,00001,東灘区,本区,合計,54,2851,,
201610,28101,00001,東灘区,本区,合計,55,2661,,
201610,28101,00001,東灘区,本区,合計,56,2639,,
201610,28101,00001,東灘区,本区,合計,57,2665,,
201610,28101,00001,東灘区,本区,合計,58,2467,,
201610,28101,00001,東灘区,本区,合計,59,2403,,
201610,28101,00001,東灘区,本区,合計,60,2368,,
201610,28101,00001,東灘区,本区,合計,61,2266,,
201610,28101,00001,東灘区,本区,合計,62,2322,,
201610,28101,00001,東灘区,本区,合計,63,2330,,
201610,28101,00001,東灘区,本区,合計,64,2463,,
201610,28101,00001,東灘区,本区,合計,65,2595,,
201610,28101,00001,東灘区,本区,合計,66,2811,,
201610,28101,00001,東灘区,本区,合計,67,3202,,
201610,28101,00001,東灘区,本区,合計,68,3312,,
201610,28101,00001,東灘区,本区,合計,69,3139,,
201610,28101,00001,東灘区,本区,合計,70,1859,,
201610,28101,00001,東灘区,本区,合計,71,1896,,
201610,28101,00001,東灘区,本区,合計,72,2316,,
201610,28101,00001,東灘区,本区,合計,73,2178,,
201610,28101,00001,東灘区,本区,合計,74,2239,,
201610,28101,00001,東灘区,本区,合計,75,2211,,
201610,28101,00001,東灘区,本区,合計,76,1911,,
201610,28101,00001,東灘区,本区,合計,77,1723,,
201610,28101,00001,東灘区,本区,合計,78,1610,,
201610,28101,00001,東灘区,本区,合計,79,1739,,
201610,28101,00001,東灘区,本区,合計,80,1715,,
201610,28101,00001,東灘区,本区,合計,81,1729,,
201610,28101,00001,東灘区,本区,合計,82,1497,,
201610,28101,00001,東灘区,本区,合計,83,1458,,
201610,28101,00001,東灘区,本区,合計,84,1412,,
201610,28101,00001,東灘区,本区,合計,85,1166,,
201610,28101,00001,東灘区,本区,合計,86,1031,,
201610,28101,00001,東灘区,本区,合計,87,1002,,
201610,28101,00001,東灘区,本区,合計,88,804,,
201610,28101,00001,東灘区,本区,合計,89,691,,
201610,28101,00001,東灘区,本区,合計,90,621,,
201610,28101,00001,東灘区,本区,合計,91,487,,
201610,28101,00001,東灘区,本区,合計,92,412,,
201610,28101,00001,東灘区,本区,合計,93,294,,
201610,28101,00001,東灘区,本区,合計,94,268,,
201610,28101,00001,東灘区,本区,合計,95,177,,
201610,28101,00001,東灘区,本区,合計,96,149,,
201610,28101,00001,東灘区,本区,合計,97,92,,
201610,28101,00001,東灘区,本区,合計,98,67,,
201610,28101,00001,東灘区,本区,合計,99,46,,
201610,28101,00001,東灘区,本区,合計,100,88,,
201610,28101,00001,東灘区,本区,男,総数,100519,,
201610,28101,00001,東灘区,本区,男,0,941,,
201610,28101,00001,東灘区,本区,男,1,948,,
201610,28101,00001,東灘区,本区,男,2,986,,
201610,28101,00001,東灘区,本区,男,3,970,,
201610,28101,00001,東灘区,本区,男,4,1024,,
201610,28101,00001,東灘区,本区,男,5,974,,
201610,28101,00001,東灘区,本区,男,6,1091,,
201610,28101,00001,東灘区,本区,男,7,983,,
201610,28101,00001,東灘区,本区,男,8,994,,
201610,28101,00001,東灘区,本区,男,9,1066,,
201610,28101,00001,東灘区,本区,男,10,1050,,
201610,28101,00001,東灘区,本区,男,11,1003,,
201610,28101,00001,東灘区,本区,男,12,984,,
201610,28101,00001,東灘区,本区,男,13,1097,,
201610,28101,00001,東灘区,本区,男,14,1099,,
201610,28101,00001,東灘区,本区,男,15,1072,,
201610,28101,00001,東灘区,本区,男,16,1081,,
201610,28101,00001,東灘区,本区,男,17,1060,,
201610,28101,00001,東灘区,本区,男,18,1128,,
201610,28101,00001,東灘区,本区,男,19,1064,,
201610,28101,00001,東灘区,本区,男,20,1125,,
201610,28101,00001,東灘区,本区,男,21,1075,,
201610,28101,00001,東灘区,本区,男,22,1139,,
201610,28101,00001,東灘区,本区,男,23,1127,,
201610,28101,00001,東灘区,本区,男,24,1016,,
201610,28101,00001,東灘区,本区,男,25,1051,,
201610,28101,00001,東灘区,本区,男,26,972,,
201610,28101,00001,東灘区,本区,男,27,1027,,
201610,28101,00001,東灘区,本区,男,28,1023,,
201610,28101,00001,東灘区,本区,男,29,1068,,
201610,28101,00001,東灘区,本区,男,30,1100,,
201610,28101,00001,東灘区,本区,男,31,1135,,
201610,28101,00001,東灘区,本区,男,32,1101,,
201610,28101,00001,東灘区,本区,男,33,1166,,
201610,28101,00001,東灘区,本区,男,34,1214,,
201610,28101,00001,東灘区,本区,男,35,1293,,
201610,28101,00001,東灘区,本区,男,36,1253,,
201610,28101,00001,東灘区,本区,男,37,1322,,
201610,28101,00001,東灘区,本区,男,38,1427,,
201610,28101,00001,東灘区,本区,男,39,1470,,
201610,28101,00001,東灘区,本区,男,40,1494,,
201610,28101,00001,東灘区,本区,男,41,1671,,
201610,28101,00001,東灘区,本区,男,42,1814,,
201610,28101,00001,東灘区,本区,男,43,1767,,
201610,28101,00001,東灘区,本区,男,44,1737,,
201610,28101,00001,東灘区,本区,男,45,1677,,
201610,28101,00001,東灘区,本区,男,46,1772,,
201610,28101,00001,東灘区,本区,男,47,1773,,
201610,28101,00001,東灘区,本区,男,48,1679,,
201610,28101,00001,東灘区,本区,男,49,1690,,
201610,28101,00001,東灘区,本区,男,50,1277,,
201610,28101,00001,東灘区,本区,男,51,1605,,
201610,28101,00001,東灘区,本区,男,52,1477,,
201610,28101,00001,東灘区,本区,男,53,1403,,
201610,28101,00001,東灘区,本区,男,54,1336,,
201610,28101,00001,東灘区,本区,男,55,1322,,
201610,28101,00001,東灘区,本区,男,56,1213,,
201610,28101,00001,東灘区,本区,男,57,1267,,
201610,28101,00001,東灘区,本区,男,58,1201,,
201610,28101,00001,東灘区,本区,男,59,1167,,
201610,28101,00001,東灘区,本区,男,60,1169,,
201610,28101,00001,東灘区,本区,男,61,1083,,
201610,28101,00001,東灘区,本区,男,62,1133,,
201610,28101,00001,東灘区,本区,男,63,1066,,
201610,28101,00001,東灘区,本区,男,64,1153,,
201610,28101,00001,東灘区,本区,男,65,1202,,
201610,28101,00001,東灘区,本区,男,66,1341,,
201610,28101,00001,東灘区,本区,男,67,1511,,
201610,28101,00001,東灘区,本区,男,68,1491,,
201610,28101,00001,東灘区,本区,男,69,1475,,
201610,28101,00001,東灘区,本区,男,70,876,,
201610,28101,00001,東灘区,本区,男,71,845,,
201610,28101,00001,東灘区,本区,男,72,1001,,
201610,28101,00001,東灘区,本区,男,73,987,,
201610,28101,00001,東灘区,本区,男,74,971,,
201610,28101,00001,東灘区,本区,男,75,965,,
201610,28101,00001,東灘区,本区,男,76,820,,
201610,28101,00001,東灘区,本区,男,77,731,,
201610,28101,00001,東灘区,本区,男,78,681,,
201610,28101,00001,東灘区,本区,男,79,699,,
201610,28101,00001,東灘区,本区,男,80,674,,
201610,28101,00001,東灘区,本区,男,81,697,,
201610,28101,00001,東灘区,本区,男,82,561,,
201610,28101,00001,東灘区,本区,男,83,553,,
201610,28101,00001,東灘区,本区,男,84,516,,
201610,28101,00001,東灘区,本区,男,85,411,,
201610,28101,00001,東灘区,本区,男,86,355,,
201610,28101,00001,東灘区,本区,男,87,338,,
201610,28101,00001,東灘区,本区,男,88,264,,
201610,28101,00001,東灘区,本区,男,89,230,,
201610,28101,00001,東灘区,本区,男,90,183,,
201610,28101,00001,東灘区,本区,男,91,143,,
201610,28101,00001,東灘区,本区,男,92,109,,
201610,28101,00001,東灘区,本区,男,93,68,,
201610,28101,00001,東灘区,本区,男,94,58,,
201610,28101,00001,東灘区,本区,男,95,27,,
201610,28101,00001,東灘区,本区,男,96,34,,
201610,28101,00001,東灘区,本区,男,97,14,,
201610,28101,00001,東灘区,本区,男,98,10,,
201610,28101,00001,東灘区,本区,男,99,5,,
201610,28101,00001,東灘区,本区,男,100,8,,
201610,28101,00001,東灘区,本区,女,総数,113439,,
201610,28101,00001,東灘区,本区,女,0,878,,
201610,28101,00001,東灘区,本区,女,1,958,,
201610,28101,00001,東灘区,本区,女,2,870,,
201610,28101,00001,東灘区,本区,女,3,988,,
201610,28101,00001,東灘区,本区,女,4,938,,
201610,28101,00001,東灘区,本区,女,5,923,,
201610,28101,00001,東灘区,本区,女,6,968,,
201610,28101,00001,東灘区,本区,女,7,970,,
201610,28101,00001,東灘区,本区,女,8,941,,
201610,28101,00001,東灘区,本区,女,9,989,,
201610,28101,00001,東灘区,本区,女,10,977,,
201610,28101,00001,東灘区,本区,女,11,986,,
201610,28101,00001,東灘区,本区,女,12,960,,
201610,28101,00001,東灘区,本区,女,13,1017,,
201610,28101,00001,東灘区,本区,女,14,1099,,
201610,28101,00001,東灘区,本区,女,15,1023,,
201610,28101,00001,東灘区,本区,女,16,1035,,
201610,28101,00001,東灘区,本区,女,17,1081,,
201610,28101,00001,東灘区,本区,女,18,1082,,
201610,28101,00001,東灘区,本区,女,19,1007,,
201610,28101,00001,東灘区,本区,女,20,1112,,
201610,28101,00001,東灘区,本区,女,21,1087,,
201610,28101,00001,東灘区,本区,女,22,1068,,
201610,28101,00001,東灘区,本区,女,23,1095,,
201610,28101,00001,東灘区,本区,女,24,1057,,
201610,28101,00001,東灘区,本区,女,25,1121,,
201610,28101,00001,東灘区,本区,女,26,1048,,
201610,28101,00001,東灘区,本区,女,27,1114,,
201610,28101,00001,東灘区,本区,女,28,1203,,
201610,28101,00001,東灘区,本区,女,29,1115,,
201610,28101,00001,東灘区,本区,女,30,1139,,
201610,28101,00001,東灘区,本区,女,31,1206,,
201610,28101,00001,東灘区,本区,女,32,1321,,
201610,28101,00001,東灘区,本区,女,33,1396,,
201610,28101,00001,東灘区,本区,女,34,1374,,
201610,28101,00001,東灘区,本区,女,35,1396,,
201610,28101,00001,東灘区,本区,女,36,1426,,
201610,28101,00001,東灘区,本区,女,37,1495,,
201610,28101,00001,東灘区,本区,女,38,1646,,
201610,28101,00001,東灘区,本区,女,39,1609,,
201610,28101,00001,東灘区,本区,女,40,1676,,
201610,28101,00001,東灘区,本区,女,41,1879,,
201610,28101,00001,東灘区,本区,女,42,1916,,
