対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
202201,28100,00000,全市,合計,合計,89,7721,,
202201,28100,00000,全市,合計,合計,90,6037,,
202201,28100,00000,全市,合計,合計,91,5310,,
202201,28100,00000,全市,合計,合計,92,4318,,
202201,28100,00000,全市,合計,合計,93,3610,,
202201,28100,00000,全市,合計,合計,94,2641,,
202201,28100,00000,全市,合計,合計,95,2169,,
202201,28100,00000,全市,合計,合計,96,1672,,
202201,28100,00000,全市,合計,合計,97,1154,,
202201,28100,00000,全市,合計,合計,98,792,,
202201,28100,00000,全市,合計,合計,99,575,,
202201,28100,00000,全市,合計,合計,100,970,,
202201,28100,00000,全市,合計,男,総数,717513,,
202201,28100,00000,全市,合計,男,0,4786,,
202201,28100,00000,全市,合計,男,1,5034,,
202201,28100,00000,全市,合計,男,2,5247,,
202201,28100,00000,全市,合計,男,3,5499,,
202201,28100,00000,全市,合計,男,4,5831,,
202201,28100,00000,全市,合計,男,5,6153,,
202201,28100,00000,全市,合計,男,6,6183,,
202201,28100,00000,全市,合計,男,7,6258,,
202201,28100,00000,全市,合計,男,8,6301,,
202201,28100,00000,全市,合計,男,9,6521,,
202201,28100,00000,全市,合計,男,10,6472,,
202201,28100,00000,全市,合計,男,11,6792,,
202201,28100,00000,全市,合計,男,12,6755,,
202201,28100,00000,全市,合計,男,13,6795,,
202201,28100,00000,全市,合計,男,14,6826,,
202201,28100,00000,全市,合計,男,15,6863,,
202201,28100,00000,全市,合計,男,16,6640,,
202201,28100,00000,全市,合計,男,17,6710,,
202201,28100,00000,全市,合計,男,18,7076,,
202201,28100,00000,全市,合計,男,19,7257,,
202201,28100,00000,全市,合計,男,20,7465,,
202201,28100,00000,全市,合計,男,21,7952,,
202201,28100,00000,全市,合計,男,22,8071,,
202201,28100,00000,全市,合計,男,23,7923,,
202201,28100,00000,全市,合計,男,24,7537,,
202201,28100,00000,全市,合計,男,25,7555,,
202201,28100,00000,全市,合計,男,26,7333,,
202201,28100,00000,全市,合計,男,27,7177,,
202201,28100,00000,全市,合計,男,28,7052,,
202201,28100,00000,全市,合計,男,29,7065,,
202201,28100,00000,全市,合計,男,30,7072,,
202201,28100,00000,全市,合計,男,31,7250,,
202201,28100,00000,全市,合計,男,32,7420,,
202201,28100,00000,全市,合計,男,33,7671,,
202201,28100,00000,全市,合計,男,34,7842,,
202201,28100,00000,全市,合計,男,35,8100,,
202201,28100,00000,全市,合計,男,36,8313,,
202201,28100,00000,全市,合計,男,37,8548,,
202201,28100,00000,全市,合計,男,38,8806,,
202201,28100,00000,全市,合計,男,39,8741,,
202201,28100,00000,全市,合計,男,40,8657,,
202201,28100,00000,全市,合計,男,41,8972,,
202201,28100,00000,全市,合計,男,42,9290,,
202201,28100,00000,全市,合計,男,43,9819,,
202201,28100,00000,全市,合計,男,44,9984,,
202201,28100,00000,全市,合計,男,45,10433,,
202201,28100,00000,全市,合計,男,46,11145,,
202201,28100,00000,全市,合計,男,47,11818,,
202201,28100,00000,全市,合計,男,48,12345,,
202201,28100,00000,全市,合計,男,49,12157,,
202201,28100,00000,全市,合計,男,50,11914,,
202201,28100,00000,全市,合計,男,51,11647,,
202201,28100,00000,全市,合計,男,52,11352,,
202201,28100,00000,全市,合計,男,53,11358,,
202201,28100,00000,全市,合計,男,54,10794,,
202201,28100,00000,全市,合計,男,55,8299,,
202201,28100,00000,全市,合計,男,56,10195,,
202201,28100,00000,全市,合計,男,57,9838,,
202201,28100,00000,全市,合計,男,58,9478,,
202201,28100,00000,全市,合計,男,59,9199,,
202201,28100,00000,全市,合計,男,60,8971,,
202201,28100,00000,全市,合計,男,61,8737,,
202201,28100,00000,全市,合計,男,62,8577,,
202201,28100,00000,全市,合計,男,63,8719,,
202201,28100,00000,全市,合計,男,64,8027,,
202201,28100,00000,全市,合計,男,65,8532,,
202201,28100,00000,全市,合計,男,66,8171,,
202201,28100,00000,全市,合計,男,67,8309,,
202201,28100,00000,全市,合計,男,68,8915,,
202201,28100,00000,全市,合計,男,69,9157,,
202201,28100,00000,全市,合計,男,70,9487,,
202201,28100,00000,全市,合計,男,71,10139,,
202201,28100,00000,全市,合計,男,72,11467,,
202201,28100,00000,全市,合計,男,73,11742,,
202201,28100,00000,全市,合計,男,74,11369,,
202201,28100,00000,全市,合計,男,75,7591,,
202201,28100,00000,全市,合計,男,76,6203,,
202201,28100,00000,全市,合計,男,77,7433,,
202201,28100,00000,全市,合計,男,78,7644,,
202201,28100,00000,全市,合計,男,79,7150,,
202201,28100,00000,全市,合計,男,80,7242,,
202201,28100,00000,全市,合計,男,81,6060,,
202201,28100,00000,全市,合計,男,82,5098,,
202201,28100,00000,全市,合計,男,83,4572,,
202201,28100,00000,全市,合計,男,84,4767,,
202201,28100,00000,全市,合計,男,85,4223,,
202201,28100,00000,全市,合計,男,86,3887,,
202201,28100,00000,全市,合計,男,87,3117,,
202201,28100,00000,全市,合計,男,88,2787,,
202201,28100,00000,全市,合計,男,89,2488,,
202201,28100,00000,全市,合計,男,90,1814,,
202201,28100,00000,全市,合計,男,91,1498,,
202201,28100,00000,全市,合計,男,92,1092,,
202201,28100,00000,全市,合計,男,93,910,,
202201,28100,00000,全市,合計,男,94,637,,
202201,28100,00000,全市,合計,男,95,496,,
202201,28100,00000,全市,合計,男,96,336,,
202201,28100,00000,全市,合計,男,97,221,,
202201,28100,00000,全市,合計,男,98,138,,
202201,28100,00000,全市,合計,男,99,92,,
202201,28100,00000,全市,合計,男,100,112,,
202201,28100,00000,全市,合計,女,総数,797806,,
202201,28100,00000,全市,合計,女,0,4552,,
202201,28100,00000,全市,合計,女,1,4786,,
202201,28100,00000,全市,合計,女,2,5151,,
202201,28100,00000,全市,合計,女,3,5042,,
202201,28100,00000,全市,合計,女,4,5541,,
202201,28100,00000,全市,合計,女,5,5753,,
202201,28100,00000,全市,合計,女,6,5806,,
202201,28100,00000,全市,合計,女,7,5937,,
202201,28100,00000,全市,合計,女,8,6075,,
202201,28100,00000,全市,合計,女,9,6084,,
202201,28100,00000,全市,合計,女,10,6344,,
202201,28100,00000,全市,合計,女,11,6395,,
202201,28100,00000,全市,合計,女,12,6494,,
202201,28100,00000,全市,合計,女,13,6537,,
202201,28100,00000,全市,合計,女,14,6389,,
202201,28100,00000,全市,合計,女,15,6472,,
202201,28100,00000,全市,合計,女,16,6338,,
202201,28100,00000,全市,合計,女,17,6624,,
202201,28100,00000,全市,合計,女,18,6568,,
202201,28100,00000,全市,合計,女,19,7091,,
202201,28100,00000,全市,合計,女,20,7166,,
202201,28100,00000,全市,合計,女,21,7893,,
202201,28100,00000,全市,合計,女,22,7985,,
202201,28100,00000,全市,合計,女,23,8231,,
202201,28100,00000,全市,合計,女,24,8005,,
202201,28100,00000,全市,合計,女,25,7944,,
202201,28100,00000,全市,合計,女,26,7584,,
202201,28100,00000,全市,合計,女,27,7723,,
202201,28100,00000,全市,合計,女,28,7250,,
202201,28100,00000,全市,合計,女,29,7423,,
202201,28100,00000,全市,合計,女,30,7389,,
202201,28100,00000,全市,合計,女,31,7423,,
202201,28100,00000,全市,合計,女,32,7447,,
202201,28100,00000,全市,合計,女,33,7942,,
202201,28100,00000,全市,合計,女,34,8072,,
202201,28100,00000,全市,合計,女,35,8320,,
202201,28100,00000,全市,合計,女,36,8577,,
202201,28100,00000,全市,合計,女,37,9100,,
202201,28100,00000,全市,合計,女,38,9047,,
202201,28100,00000,全市,合計,女,39,9280,,
202201,28100,00000,全市,合計,女,40,9280,,
202201,28100,00000,全市,合計,女,41,9544,,
202201,28100,00000,全市,合計,女,42,9693,,
202201,28100,00000,全市,合計,女,43,10638,,
202201,28100,00000,全市,合計,女,44,10857,,
202201,28100,00000,全市,合計,女,45,11098,,
202201,28100,00000,全市,合計,女,46,11753,,
202201,28100,00000,全市,合計,女,47,12527,,
202201,28100,00000,全市,合計,女,48,13224,,
202201,28100,00000,全市,合計,女,49,12774,,
202201,28100,00000,全市,合計,女,50,12509,,
202201,28100,00000,全市,合計,女,51,12301,,
202201,28100,00000,全市,合計,女,52,11805,,
202201,28100,00000,全市,合計,女,53,11707,,
202201,28100,00000,全市,合計,女,54,11499,,
202201,28100,00000,全市,合計,女,55,8772,,
202201,28100,00000,全市,合計,女,56,11090,,
202201,28100,00000,全市,合計,女,57,10461,,
202201,28100,00000,全市,合計,女,58,10170,,
202201,28100,00000,全市,合計,女,59,9901,,
202201,28100,00000,全市,合計,女,60,9574,,
202201,28100,00000,全市,合計,女,61,9400,,
202201,28100,00000,全市,合計,女,62,9646,,
202201,28100,00000,全市,合計,女,63,9516,,
202201,28100,00000,全市,合計,女,64,8900,,
202201,28100,00000,全市,合計,女,65,9140,,
202201,28100,00000,全市,合計,女,66,9103,,
202201,28100,00000,全市,合計,女,67,9235,,
202201,28100,00000,全市,合計,女,68,9952,,
202201,28100,00000,全市,合計,女,69,10081,,
202201,28100,00000,全市,合計,女,70,10742,,
202201,28100,00000,全市,合計,女,71,11436,,
202201,28100,00000,全市,合計,女,72,13193,,
202201,28100,00000,全市,合計,女,73,13766,,
202201,28100,00000,全市,合計,女,74,13327,,
202201,28100,00000,全市,合計,女,75,9143,,
202201,28100,00000,全市,合計,女,76,7718,,
202201,28100,00000,全市,合計,女,77,9687,,
202201,28100,00000,全市,合計,女,78,9818,,
202201,28100,00000,全市,合計,女,79,9561,,
202201,28100,00000,全市,合計,女,80,10017,,
202201,28100,00000,全市,合計,女,81,8773,,
202201,28100,00000,全市,合計,女,82,7446,,
202201,28100,00000,全市,合計,女,83,6874,,
202201,28100,00000,全市,合計,女,84,7695,,
202201,28100,00000,全市,合計,女,85,6922,,
202201,28100,00000,全市,合計,女,86,7034,,
202201,28100,00000,全市,合計,女,87,5956,,
202201,28100,00000,全市,合計,女,88,5633,,
202201,28100,00000,全市,合計,女,89,5233,,
202201,28100,00000,全市,合計,女,90,4223,,
202201,28100,00000,全市,合計,女,91,3812,,
202201,28100,00000,全市,合計,女,92,3226,,
202201,28100,00000,全市,合計,女,93,2700,,
202201,28100,00000,全市,合計,女,94,2004,,
202201,28100,00000,全市,合計,女,95,1673,,
202201,28100,00000,全市,合計,女,96,1336,,
202201,28100,00000,全市,合計,女,97,933,,
202201,28100,00000,全市,合計,女,98,654,,
202201,28100,00000,全市,合計,女,99,483,,
202201,28100,00000,全市,合計,女,100,858,,
202201,28101,00001,東灘区,本区,合計,総数,212451,,
202201,28101,00001,東灘区,本区,合計,0,1470,,
202201,28101,00001,東灘区,本区,合計,1,1500,,
202201,28101,00001,東灘区,本区,合計,2,1690,,
202201,28101,00001,東灘区,本区,合計,3,1671,,
202201,28101,00001,東灘区,本区,合計,4,1765,,
202201,28101,00001,東灘区,本区,合計,5,1878,,
202201,28101,00001,東灘区,本区,合計,6,1909,,
202201,28101,00001,東灘区,本区,合計,7,1866,,
202201,28101,00001,東灘区,本区,合計,8,1982,,
202201,28101,00001,東灘区,本区,合計,9,1971,,
202201,28101,00001,東灘区,本区,合計,10,1885,,
202201,28101,00001,東灘区,本区,合計,11,2030,,
202201,28101,00001,東灘区,本区,合計,12,1927,,
202201,28101,00001,東灘区,本区,合計,13,1937,,
202201,28101,00001,東灘区,本区,合計,14,2015,,
202201,28101,00001,東灘区,本区,合計,15,2092,,
202201,28101,00001,東灘区,本区,合計,16,1946,,
202201,28101,00001,東灘区,本区,合計,17,1931,,
202201,28101,00001,東灘区,本区,合計,18,2076,,
202201,28101,00001,東灘区,本区,合計,19,2204,,
202201,28101,00001,東灘区,本区,合計,20,2161,,
202201,28101,00001,東灘区,本区,合計,21,2384,,
202201,28101,00001,東灘区,本区,合計,22,2413,,
202201,28101,00001,東灘区,本区,合計,23,2525,,
202201,28101,00001,東灘区,本区,合計,24,2160,,
202201,28101,00001,東灘区,本区,合計,25,2128,,
202201,28101,00001,東灘区,本区,合計,26,1986,,
202201,28101,00001,東灘区,本区,合計,27,2046,,
202201,28101,00001,東灘区,本区,合計,28,1946,,
202201,28101,00001,東灘区,本区,合計,29,1925,,
202201,28101,00001,東灘区,本区,合計,30,2024,,
202201,28101,00001,東灘区,本区,合計,31,1962,,
202201,28101,00001,東灘区,本区,合計,32,2120,,
202201,28101,00001,東灘区,本区,合計,33,2226,,
202201,28101,00001,東灘区,本区,合計,34,2197,,
202201,28101,00001,東灘区,本区,合計,35,2291,,
202201,28101,00001,東灘区,本区,合計,36,2348,,
202201,28101,00001,東灘区,本区,合計,37,2506,,
202201,28101,00001,東灘区,本区,合計,38,2546,,
202201,28101,00001,東灘区,本区,合計,39,2644,,
202201,28101,00001,東灘区,本区,合計,40,2673,,
202201,28101,00001,東灘区,本区,合計,41,2701,,
202201,28101,00001,東灘区,本区,合計,42,2775,,
202201,28101,00001,東灘区,本区,合計,43,3032,,
202201,28101,00001,東灘区,本区,合計,44,3053,,
202201,28101,00001,東灘区,本区,合計,45,3153,,
202201,28101,00001,東灘区,本区,合計,46,3444,,
202201,28101,00001,東灘区,本区,合計,47,3671,,
202201,28101,00001,東灘区,本区,合計,48,3801,,
202201,28101,00001,東灘区,本区,合計,49,3716,,
202201,28101,00001,東灘区,本区,合計,50,3670,,
202201,28101,00001,東灘区,本区,合計,51,3720,,
202201,28101,00001,東灘区,本区,合計,52,3552,,
202201,28101,00001,東灘区,本区,合計,53,3576,,
202201,28101,00001,東灘区,本区,合計,54,3400,,
202201,28101,00001,東灘区,本区,合計,55,2651,,
202201,28101,00001,東灘区,本区,合計,56,3203,,
202201,28101,00001,東灘区,本区,合計,57,2991,,
202201,28101,00001,東灘区,本区,合計,58,2879,,
202201,28101,00001,東灘区,本区,合計,59,2780,,
202201,28101,00001,東灘区,本区,合計,60,2660,,
202201,28101,00001,東灘区,本区,合計,61,2527,,
202201,28101,00001,東灘区,本区,合計,62,2475,,
202201,28101,00001,東灘区,本区,合計,63,2539,,
202201,28101,00001,東灘区,本区,合計,64,2421,,
202201,28101,00001,東灘区,本区,合計,65,2299,,
202201,28101,00001,東灘区,本区,合計,66,2231,,
202201,28101,00001,東灘区,本区,合計,67,2175,,
202201,28101,00001,東灘区,本区,合計,68,2250,,
202201,28101,00001,東灘区,本区,合計,69,2314,,
202201,28101,00001,東灘区,本区,合計,70,2458,,
202201,28101,00001,東灘区,本区,合計,71,2634,,
202201,28101,00001,東灘区,本区,合計,72,2873,,
202201,28101,00001,東灘区,本区,合計,73,3124,,
202201,28101,00001,東灘区,本区,合計,74,3004,,
202201,28101,00001,東灘区,本区,合計,75,1986,,
202201,28101,00001,東灘区,本区,合計,76,1674,,
202201,28101,00001,東灘区,本区,合計,77,2054,,
202201,28101,00001,東灘区,本区,合計,78,2028,,
202201,28101,00001,東灘区,本区,合計,79,1951,,
202201,28101,00001,東灘区,本区,合計,80,2008,,
202201,28101,00001,東灘区,本区,合計,81,1760,,
202201,28101,00001,東灘区,本区,合計,82,1501,,
202201,28101,00001,東灘区,本区,合計,83,1368,,
202201,28101,00001,東灘区,本区,合計,84,1512,,
202201,28101,00001,東灘区,本区,合計,85,1372,,
202201,28101,00001,東灘区,本区,合計,86,1389,,
202201,28101,00001,東灘区,本区,合計,87,1163,,
202201,28101,00001,東灘区,本区,合計,88,1031,,
202201,28101,00001,東灘区,本区,合計,89,1010,,
202201,28101,00001,東灘区,本区,合計,90,799,,
202201,28101,00001,東灘区,本区,合計,91,693,,
202201,28101,00001,東灘区,本区,合計,92,592,,
202201,28101,00001,東灘区,本区,合計,93,487,,
202201,28101,00001,東灘区,本区,合計,94,356,,
202201,28101,00001,東灘区,本区,合計,95,290,,
202201,28101,00001,東灘区,本区,合計,96,225,,
202201,28101,00001,東灘区,本区,合計,97,168,,
202201,28101,00001,東灘区,本区,合計,98,106,,
202201,28101,00001,東灘区,本区,合計,99,73,,
202201,28101,00001,東灘区,本区,合計,100,147,,
202201,28101,00001,東灘区,本区,男,総数,99481,,
202201,28101,00001,東灘区,本区,男,0,763,,
202201,28101,00001,東灘区,本区,男,1,790,,
202201,28101,00001,東灘区,本区,男,2,856,,
202201,28101,00001,東灘区,本区,男,3,863,,
202201,28101,00001,東灘区,本区,男,4,877,,
202201,28101,00001,東灘区,本区,男,5,980,,
202201,28101,00001,東灘区,本区,男,6,993,,
202201,28101,00001,東灘区,本区,男,7,971,,
202201,28101,00001,東灘区,本区,男,8,1012,,
202201,28101,00001,東灘区,本区,男,9,1020,,
202201,28101,00001,東灘区,本区,男,10,970,,
202201,28101,00001,東灘区,本区,男,11,1083,,
202201,28101,00001,東灘区,本区,男,12,970,,
202201,28101,00001,東灘区,本区,男,13,975,,
202201,28101,00001,東灘区,本区,男,14,1041,,
202201,28101,00001,東灘区,本区,男,15,1088,,
202201,28101,00001,東灘区,本区,男,16,999,,
202201,28101,00001,東灘区,本区,男,17,969,,
202201,28101,00001,東灘区,本区,男,18,1047,,
202201,28101,00001,東灘区,本区,男,19,1123,,
202201,28101,00001,東灘区,本区,男,20,1052,,
202201,28101,00001,東灘区,本区,男,21,1185,,
202201,28101,00001,東灘区,本区,男,22,1198,,
202201,28101,00001,東灘区,本区,男,23,1264,,
202201,28101,00001,東灘区,本区,男,24,1037,,
202201,28101,00001,東灘区,本区,男,25,1036,,
202201,28101,00001,東灘区,本区,男,26,929,,
202201,28101,00001,東灘区,本区,男,27,995,,
202201,28101,00001,東灘区,本区,男,28,949,,
202201,28101,00001,東灘区,本区,男,29,914,,
202201,28101,00001,東灘区,本区,男,30,950,,
202201,28101,00001,東灘区,本区,男,31,945,,
202201,28101,00001,東灘区,本区,男,32,1025,,
202201,28101,00001,東灘区,本区,男,33,1037,,
202201,28101,00001,東灘区,本区,男,34,1041,,
202201,28101,00001,東灘区,本区,男,35,1092,,
202201,28101,00001,東灘区,本区,男,36,1134,,
202201,28101,00001,東灘区,本区,男,37,1162,,
202201,28101,00001,東灘区,本区,男,38,1194,,
202201,28101,00001,東灘区,本区,男,39,1209,,
202201,28101,00001,東灘区,本区,男,40,1257,,
202201,28101,00001,東灘区,本区,男,41,1266,,
202201,28101,00001,東灘区,本区,男,42,1303,,
202201,28101,00001,東灘区,本区,男,43,1446,,
202201,28101,00001,東灘区,本区,男,44,1432,,
202201,28101,00001,東灘区,本区,男,45,1532,,
202201,28101,00001,東灘区,本区,男,46,1632,,
202201,28101,00001,東灘区,本区,男,47,1744,,
202201,28101,00001,東灘区,本区,男,48,1768,,
202201,28101,00001,東灘区,本区,男,49,1720,,
202201,28101,00001,東灘区,本区,男,50,1665,,
202201,28101,00001,東灘区,本区,男,51,1755,,
202201,28101,00001,東灘区,本区,男,52,1738,,
202201,28101,00001,東灘区,本区,男,53,1693,,
202201,28101,00001,東灘区,本区,男,54,1589,,
202201,28101,00001,東灘区,本区,男,55,1270,,
202201,28101,00001,東灘区,本区,男,56,1524,,
202201,28101,00001,東灘区,本区,男,57,1449,,
202201,28101,00001,東灘区,本区,男,58,1425,,
202201,28101,00001,東灘区,本区,男,59,1346,,
202201,28101,00001,東灘区,本区,男,60,1266,,
202201,28101,00001,東灘区,本区,男,61,1180,,
202201,28101,00001,東灘区,本区,男,62,1124,,
202201,28101,00001,東灘区,本区,男,63,1261,,
202201,28101,00001,東灘区,本区,男,64,1161,,
202201,28101,00001,東灘区,本区,男,65,1151,,
202201,28101,00001,東灘区,本区,男,66,1074,,
202201,28101,00001,東灘区,本区,男,67,1043,,
202201,28101,00001,東灘区,本区,男,68,1023,,
202201,28101,00001,東灘区,本区,男,69,1048,,
202201,28101,00001,東灘区,本区,男,70,1122,,
202201,28101,00001,東灘区,本区,男,71,1209,,
202201,28101,00001,東灘区,本区,男,72,1307,,
202201,28101,00001,東灘区,本区,男,73,1423,,
202201,28101,00001,東灘区,本区,男,74,1348,,
202201,28101,00001,東灘区,本区,男,75,889,,
202201,28101,00001,東灘区,本区,男,76,723,,
202201,28101,00001,東灘区,本区,男,77,832,,
202201,28101,00001,東灘区,本区,男,78,879,,
202201,28101,00001,東灘区,本区,男,79,822,,
202201,28101,00001,東灘区,本区,男,80,825,,
202201,28101,00001,東灘区,本区,男,81,716,,
202201,28101,00001,東灘区,本区,男,82,586,,
202201,28101,00001,東灘区,本区,男,83,546,,
202201,28101,00001,東灘区,本区,男,84,548,,
202201,28101,00001,東灘区,本区,男,85,521,,
202201,28101,00001,東灘区,本区,男,86,497,,
202201,28101,00001,東灘区,本区,男,87,397,,
202201,28101,00001,東灘区,本区,男,88,349,,
202201,28101,00001,東灘区,本区,男,89,314,,
202201,28101,00001,東灘区,本区,男,90,233,,
202201,28101,00001,東灘区,本区,男,91,190,,
202201,28101,00001,東灘区,本区,男,92,155,,
202201,28101,00001,東灘区,本区,男,93,130,,
202201,28101,00001,東灘区,本区,男,94,92,,
202201,28101,00001,東灘区,本区,男,95,65,,
202201,28101,00001,東灘区,本区,男,96,53,,
202201,28101,00001,東灘区,本区,男,97,34,,
202201,28101,00001,東灘区,本区,男,98,16,,
202201,28101,00001,東灘区,本区,男,99,16,,
202201,28101,00001,東灘区,本区,男,100,21,,
202201,28101,00001,東灘区,本区,女,総数,112970,,
202201,28101,00001,東灘区,本区,女,0,707,,
202201,28101,00001,東灘区,本区,女,1,710,,
202201,28101,00001,東灘区,本区,女,2,834,,
202201,28101,00001,東灘区,本区,女,3,808,,
202201,28101,00001,東灘区,本区,女,4,888,,
202201,28101,00001,東灘区,本区,女,5,898,,
202201,28101,00001,東灘区,本区,女,6,916,,
202201,28101,00001,東灘区,本区,女,7,895,,
202201,28101,00001,東灘区,本区,女,8,970,,
202201,28101,00001,東灘区,本区,女,9,951,,
202201,28101,00001,東灘区,本区,女,10,915,,
202201,28101,00001,東灘区,本区,女,11,947,,
202201,28101,00001,東灘区,本区,女,12,957,,
202201,28101,00001,東灘区,本区,女,13,962,,
202201,28101,00001,東灘区,本区,女,14,974,,
202201,28101,00001,東灘区,本区,女,15,1004,,
202201,28101,00001,東灘区,本区,女,16,947,,
202201,28101,00001,東灘区,本区,女,17,962,,
202201,28101,00001,東灘区,本区,女,18,1029,,
202201,28101,00001,東灘区,本区,女,19,1081,,
202201,28101,00001,東灘区,本区,女,20,1109,,
202201,28101,00001,東灘区,本区,女,21,1199,,
202201,28101,00001,東灘区,本区,女,22,1215,,
202201,28101,00001,東灘区,本区,女,23,1261,,
202201,28101,00001,東灘区,本区,女,24,1123,,
202201,28101,00001,東灘区,本区,女,25,1092,,
202201,28101,00001,東灘区,本区,女,26,1057,,
202201,28101,00001,東灘区,本区,女,27,1051,,
202201,28101,00001,東灘区,本区,女,28,997,,
202201,28101,00001,東灘区,本区,女,29,1011,,
202201,28101,00001,東灘区,本区,女,30,1074,,
202201,28101,00001,東灘区,本区,女,31,1017,,
202201,28101,00001,東灘区,本区,女,32,1095,,
202201,28101,00001,東灘区,本区,女,33,1189,,
202201,28101,00001,東灘区,本区,女,34,1156,,
202201,28101,00001,東灘区,本区,女,35,1199,,
202201,28101,00001,東灘区,本区,女,36,1214,,
202201,28101,00001,東灘区,本区,女,37,1344,,
202201,28101,00001,東灘区,本区,女,38,1352,,
202201,28101,00001,東灘区,本区,女,39,1435,,
202201,28101,00001,東灘区,本区,女,40,1416,,
202201,28101,00001,東灘区,本区,女,41,1435,,
202201,28101,00001,東灘区,本区,女,42,1472,,
