対象年月,区CD,行政区CD,区名,支所等,性別,年齢,値,,
201410,28100,00000,全市,合計,男,63,10709,,
201410,28100,00000,全市,合計,男,64,11282,,
201410,28100,00000,全市,合計,男,65,13214,,
201410,28100,00000,全市,合計,男,66,13063,,
201410,28100,00000,全市,合計,男,67,12675,,
201410,28100,00000,全市,合計,男,68,7586,,
201410,28100,00000,全市,合計,男,69,7702,,
201410,28100,00000,全市,合計,男,70,9401,,
201410,28100,00000,全市,合計,男,71,9090,,
201410,28100,00000,全市,合計,男,72,9279,,
201410,28100,00000,全市,合計,男,73,8877,,
201410,28100,00000,全市,合計,男,74,7663,,
201410,28100,00000,全市,合計,男,75,6617,,
201410,28100,00000,全市,合計,男,76,6470,,
201410,28100,00000,全市,合計,男,77,6643,,
201410,28100,00000,全市,合計,男,78,6447,,
201410,28100,00000,全市,合計,男,79,6087,,
201410,28100,00000,全市,合計,男,80,5219,,
201410,28100,00000,全市,合計,男,81,5120,,
201410,28100,00000,全市,合計,男,82,4854,,
201410,28100,00000,全市,合計,男,83,3994,,
201410,28100,00000,全市,合計,男,84,3420,,
201410,28100,00000,全市,合計,男,85,3022,,
201410,28100,00000,全市,合計,男,86,2688,,
201410,28100,00000,全市,合計,男,87,2273,,
201410,28100,00000,全市,合計,男,88,1899,,
201410,28100,00000,全市,合計,男,89,1534,,
201410,28100,00000,全市,合計,男,90,1145,,
201410,28100,00000,全市,合計,男,91,824,,
201410,28100,00000,全市,合計,男,92,619,,
201410,28100,00000,全市,合計,男,93,414,,
201410,28100,00000,全市,合計,男,94,384,,
201410,28100,00000,全市,合計,男,95,196,,
201410,28100,00000,全市,合計,男,96,169,,
201410,28100,00000,全市,合計,男,97,110,,
201410,28100,00000,全市,合計,男,98,73,,
201410,28100,00000,全市,合計,男,99,49,,
201410,28100,00000,全市,合計,男,100,86,,
201410,28100,00000,全市,合計,女,総数,813882,,
201410,28100,00000,全市,合計,女,0,5919,,
201410,28100,00000,全市,合計,女,1,6085,,
201410,28100,00000,全市,合計,女,2,6066,,
201410,28100,00000,全市,合計,女,3,6287,,
201410,28100,00000,全市,合計,女,4,6449,,
201410,28100,00000,全市,合計,女,5,6339,,
201410,28100,00000,全市,合計,女,6,6433,,
201410,28100,00000,全市,合計,女,7,6336,,
201410,28100,00000,全市,合計,女,8,6332,,
201410,28100,00000,全市,合計,女,9,6467,,
201410,28100,00000,全市,合計,女,10,6481,,
201410,28100,00000,全市,合計,女,11,6614,,
201410,28100,00000,全市,合計,女,12,6759,,
201410,28100,00000,全市,合計,女,13,6730,,
201410,28100,00000,全市,合計,女,14,6995,,
201410,28100,00000,全市,合計,女,15,6922,,
201410,28100,00000,全市,合計,女,16,6963,,
201410,28100,00000,全市,合計,女,17,6810,,
201410,28100,00000,全市,合計,女,18,6990,,
201410,28100,00000,全市,合計,女,19,6948,,
201410,28100,00000,全市,合計,女,20,7303,,
201410,28100,00000,全市,合計,女,21,7455,,
201410,28100,00000,全市,合計,女,22,7921,,
201410,28100,00000,全市,合計,女,23,8134,,
201410,28100,00000,全市,合計,女,24,8297,,
201410,28100,00000,全市,合計,女,25,8306,,
201410,28100,00000,全市,合計,女,26,8631,,
201410,28100,00000,全市,合計,女,27,8703,,
201410,28100,00000,全市,合計,女,28,8743,,
201410,28100,00000,全市,合計,女,29,8875,,
201410,28100,00000,全市,合計,女,30,9470,,
201410,28100,00000,全市,合計,女,31,9461,,
201410,28100,00000,全市,合計,女,32,9392,,
201410,28100,00000,全市,合計,女,33,9421,,
201410,28100,00000,全市,合計,女,34,9714,,
201410,28100,00000,全市,合計,女,35,10001,,
201410,28100,00000,全市,合計,女,36,10734,,
201410,28100,00000,全市,合計,女,37,10912,,
201410,28100,00000,全市,合計,女,38,11250,,
201410,28100,00000,全市,合計,女,39,12051,,
201410,28100,00000,全市,合計,女,40,12717,,
201410,28100,00000,全市,合計,女,41,13190,,
201410,28100,00000,全市,合計,女,42,12595,,
201410,28100,00000,全市,合計,女,43,12548,,
201410,28100,00000,全市,合計,女,44,12181,,
201410,28100,00000,全市,合計,女,45,12032,,
201410,28100,00000,全市,合計,女,46,11443,,
201410,28100,00000,全市,合計,女,47,11559,,
201410,28100,00000,全市,合計,女,48,8788,,
201410,28100,00000,全市,合計,女,49,11168,,
201410,28100,00000,全市,合計,女,50,10580,,
201410,28100,00000,全市,合計,女,51,10287,,
201410,28100,00000,全市,合計,女,52,10016,,
201410,28100,00000,全市,合計,女,53,9453,,
201410,28100,00000,全市,合計,女,54,9738,,
201410,28100,00000,全市,合計,女,55,9908,,
201410,28100,00000,全市,合計,女,56,9711,,
201410,28100,00000,全市,合計,女,57,8966,,
201410,28100,00000,全市,合計,女,58,9369,,
201410,28100,00000,全市,合計,女,59,9467,,
201410,28100,00000,全市,合計,女,60,9587,,
201410,28100,00000,全市,合計,女,61,10314,,
201410,28100,00000,全市,合計,女,62,10539,,
201410,28100,00000,全市,合計,女,63,11422,,
201410,28100,00000,全市,合計,女,64,12153,,
201410,28100,00000,全市,合計,女,65,14222,,
201410,28100,00000,全市,合計,女,66,14345,,
201410,28100,00000,全市,合計,女,67,13746,,
201410,28100,00000,全市,合計,女,68,8349,,
201410,28100,00000,全市,合計,女,69,8747,,
201410,28100,00000,全市,合計,女,70,10921,,
201410,28100,00000,全市,合計,女,71,10457,,
201410,28100,00000,全市,合計,女,72,10906,,
201410,28100,00000,全市,合計,女,73,11096,,
201410,28100,00000,全市,合計,女,74,9611,,
201410,28100,00000,全市,合計,女,75,8268,,
201410,28100,00000,全市,合計,女,76,8368,,
201410,28100,00000,全市,合計,女,77,8949,,
201410,28100,00000,全市,合計,女,78,8784,,
201410,28100,00000,全市,合計,女,79,8734,,
201410,28100,00000,全市,合計,女,80,7763,,
201410,28100,00000,全市,合計,女,81,7825,,
201410,28100,00000,全市,合計,女,82,7456,,
201410,28100,00000,全市,合計,女,83,6715,,
201410,28100,00000,全市,合計,女,84,5941,,
201410,28100,00000,全市,合計,女,85,5723,,
201410,28100,00000,全市,合計,女,86,5061,,
201410,28100,00000,全市,合計,女,87,4442,,
201410,28100,00000,全市,合計,女,88,4157,,
201410,28100,00000,全市,合計,女,89,3479,,
201410,28100,00000,全市,合計,女,90,2924,,
201410,28100,00000,全市,合計,女,91,2433,,
201410,28100,00000,全市,合計,女,92,2211,,
201410,28100,00000,全市,合計,女,93,1710,,
201410,28100,00000,全市,合計,女,94,1482,,
201410,28100,00000,全市,合計,女,95,941,,
201410,28100,00000,全市,合計,女,96,788,,
201410,28100,00000,全市,合計,女,97,554,,
201410,28100,00000,全市,合計,女,98,422,,
201410,28100,00000,全市,合計,女,99,307,,
201410,28100,00000,全市,合計,女,100,615,,
201410,28101,00001,東灘区,本区,合計,総数,213098,,
201410,28101,00001,東灘区,本区,合計,0,1830,,
201410,28101,00001,東灘区,本区,合計,1,1948,,
201410,28101,00001,東灘区,本区,合計,2,1984,,
201410,28101,00001,東灘区,本区,合計,3,1893,,
201410,28101,00001,東灘区,本区,合計,4,1995,,
201410,28101,00001,東灘区,本区,合計,5,1928,,
201410,28101,00001,東灘区,本区,合計,6,1940,,
201410,28101,00001,東灘区,本区,合計,7,2023,,
201410,28101,00001,東灘区,本区,合計,8,2057,,
201410,28101,00001,東灘区,本区,合計,9,1980,,
201410,28101,00001,東灘区,本区,合計,10,1923,,
201410,28101,00001,東灘区,本区,合計,11,2114,,
201410,28101,00001,東灘区,本区,合計,12,2183,,
201410,28101,00001,東灘区,本区,合計,13,2103,,
201410,28101,00001,東灘区,本区,合計,14,2117,,
201410,28101,00001,東灘区,本区,合計,15,2155,,
201410,28101,00001,東灘区,本区,合計,16,2185,,
201410,28101,00001,東灘区,本区,合計,17,1975,,
201410,28101,00001,東灘区,本区,合計,18,2044,,
201410,28101,00001,東灘区,本区,合計,19,1998,,
201410,28101,00001,東灘区,本区,合計,20,2049,,
201410,28101,00001,東灘区,本区,合計,21,2112,,
201410,28101,00001,東灘区,本区,合計,22,2089,,
201410,28101,00001,東灘区,本区,合計,23,2236,,
201410,28101,00001,東灘区,本区,合計,24,2080,,
201410,28101,00001,東灘区,本区,合計,25,2212,,
201410,28101,00001,東灘区,本区,合計,26,2186,,
201410,28101,00001,東灘区,本区,合計,27,2132,,
201410,28101,00001,東灘区,本区,合計,28,2211,,
201410,28101,00001,東灘区,本区,合計,29,2311,,
201410,28101,00001,東灘区,本区,合計,30,2431,,
201410,28101,00001,東灘区,本区,合計,31,2542,,
201410,28101,00001,東灘区,本区,合計,32,2602,,
201410,28101,00001,東灘区,本区,合計,33,2637,,
201410,28101,00001,東灘区,本区,合計,34,2689,,
201410,28101,00001,東灘区,本区,合計,35,2868,,
201410,28101,00001,東灘区,本区,合計,36,3047,,
201410,28101,00001,東灘区,本区,合計,37,3124,,
201410,28101,00001,東灘区,本区,合計,38,3162,,
201410,28101,00001,東灘区,本区,合計,39,3510,,
201410,28101,00001,東灘区,本区,合計,40,3713,,
201410,28101,00001,東灘区,本区,合計,41,3831,,
201410,28101,00001,東灘区,本区,合計,42,3819,,
201410,28101,00001,東灘区,本区,合計,43,3716,,
201410,28101,00001,東灘区,本区,合計,44,3697,,
201410,28101,00001,東灘区,本区,合計,45,3755,,
201410,28101,00001,東灘区,本区,合計,46,3486,,
201410,28101,00001,東灘区,本区,合計,47,3556,,
201410,28101,00001,東灘区,本区,合計,48,2627,,
201410,28101,00001,東灘区,本区,合計,49,3367,,
201410,28101,00001,東灘区,本区,合計,50,3064,,
201410,28101,00001,東灘区,本区,合計,51,2952,,
201410,28101,00001,東灘区,本区,合計,52,2906,,
201410,28101,00001,東灘区,本区,合計,53,2686,,
201410,28101,00001,東灘区,本区,合計,54,2676,,
201410,28101,00001,東灘区,本区,合計,55,2715,,
201410,28101,00001,東灘区,本区,合計,56,2495,,
201410,28101,00001,東灘区,本区,合計,57,2423,,
201410,28101,00001,東灘区,本区,合計,58,2393,,
201410,28101,00001,東灘区,本区,合計,59,2311,,
201410,28101,00001,東灘区,本区,合計,60,2358,,
201410,28101,00001,東灘区,本区,合計,61,2371,,
201410,28101,00001,東灘区,本区,合計,62,2496,,
201410,28101,00001,東灘区,本区,合計,63,2630,,
201410,28101,00001,東灘区,本区,合計,64,2879,,
201410,28101,00001,東灘区,本区,合計,65,3251,,
201410,28101,00001,東灘区,本区,合計,66,3356,,
201410,28101,00001,東灘区,本区,合計,67,3188,,
201410,28101,00001,東灘区,本区,合計,68,1900,,
201410,28101,00001,東灘区,本区,合計,69,1943,,
201410,28101,00001,東灘区,本区,合計,70,2365,,
201410,28101,00001,東灘区,本区,合計,71,2245,,
201410,28101,00001,東灘区,本区,合計,72,2308,,
201410,28101,00001,東灘区,本区,合計,73,2293,,
201410,28101,00001,東灘区,本区,合計,74,1988,,
201410,28101,00001,東灘区,本区,合計,75,1776,,
201410,28101,00001,東灘区,本区,合計,76,1672,,
201410,28101,00001,東灘区,本区,合計,77,1818,,
201410,28101,00001,東灘区,本区,合計,78,1828,,
201410,28101,00001,東灘区,本区,合計,79,1827,,
201410,28101,00001,東灘区,本区,合計,80,1598,,
201410,28101,00001,東灘区,本区,合計,81,1544,,
201410,28101,00001,東灘区,本区,合計,82,1561,,
201410,28101,00001,東灘区,本区,合計,83,1296,,
201410,28101,00001,東灘区,本区,合計,84,1161,,
201410,28101,00001,東灘区,本区,合計,85,1141,,
201410,28101,00001,東灘区,本区,合計,86,959,,
201410,28101,00001,東灘区,本区,合計,87,819,,
201410,28101,00001,東灘区,本区,合計,88,761,,
201410,28101,00001,東灘区,本区,合計,89,622,,
201410,28101,00001,東灘区,本区,合計,90,524,,
201410,28101,00001,東灘区,本区,合計,91,425,,
201410,28101,00001,東灘区,本区,合計,92,374,,
201410,28101,00001,東灘区,本区,合計,93,249,,
201410,28101,00001,東灘区,本区,合計,94,252,,
201410,28101,00001,東灘区,本区,合計,95,153,,
201410,28101,00001,東灘区,本区,合計,96,108,,
201410,28101,00001,東灘区,本区,合計,97,74,,
201410,28101,00001,東灘区,本区,合計,98,59,,
201410,28101,00001,東灘区,本区,合計,99,40,,
201410,28101,00001,東灘区,本区,合計,100,93,,
201410,28101,00001,東灘区,本区,男,総数,100278,,
201410,28101,00001,東灘区,本区,男,0,986,,
201410,28101,00001,東灘区,本区,男,1,972,,
201410,28101,00001,東灘区,本区,男,2,1025,,
201410,28101,00001,東灘区,本区,男,3,959,,
201410,28101,00001,東灘区,本区,男,4,1072,,
201410,28101,00001,東灘区,本区,男,5,959,,
201410,28101,00001,東灘区,本区,男,6,1000,,
201410,28101,00001,東灘区,本区,男,7,1046,,
201410,28101,00001,東灘区,本区,男,8,1057,,
201410,28101,00001,東灘区,本区,男,9,992,,
201410,28101,00001,東灘区,本区,男,10,979,,
201410,28101,00001,東灘区,本区,男,11,1091,,
201410,28101,00001,東灘区,本区,男,12,1097,,
201410,28101,00001,東灘区,本区,男,13,1082,,
201410,28101,00001,東灘区,本区,男,14,1084,,
201410,28101,00001,東灘区,本区,男,15,1074,,
201410,28101,00001,東灘区,本区,男,16,1124,,
201410,28101,00001,東灘区,本区,男,17,1018,,
201410,28101,00001,東灘区,本区,男,18,1051,,
201410,28101,00001,東灘区,本区,男,19,1020,,
201410,28101,00001,東灘区,本区,男,20,1060,,
201410,28101,00001,東灘区,本区,男,21,1069,,
201410,28101,00001,東灘区,本区,男,22,1023,,
201410,28101,00001,東灘区,本区,男,23,1119,,
201410,28101,00001,東灘区,本区,男,24,1056,,
201410,28101,00001,東灘区,本区,男,25,1082,,
201410,28101,00001,東灘区,本区,男,26,1043,,
201410,28101,00001,東灘区,本区,男,27,1025,,
201410,28101,00001,東灘区,本区,男,28,1093,,
201410,28101,00001,東灘区,本区,男,29,1114,,
201410,28101,00001,東灘区,本区,男,30,1111,,
201410,28101,00001,東灘区,本区,男,31,1170,,
201410,28101,00001,東灘区,本区,男,32,1230,,
201410,28101,00001,東灘区,本区,男,33,1289,,
201410,28101,00001,東灘区,本区,男,34,1230,,
201410,28101,00001,東灘区,本区,男,35,1351,,
201410,28101,00001,東灘区,本区,男,36,1400,,
201410,28101,00001,東灘区,本区,男,37,1492,,
201410,28101,00001,東灘区,本区,男,38,1496,,
201410,28101,00001,東灘区,本区,男,39,1635,,
201410,28101,00001,東灘区,本区,男,40,1783,,
201410,28101,00001,東灘区,本区,男,41,1779,,
201410,28101,00001,東灘区,本区,男,42,1778,,
201410,28101,00001,東灘区,本区,男,43,1701,,
201410,28101,00001,東灘区,本区,男,44,1775,,
201410,28101,00001,東灘区,本区,男,45,1774,,
201410,28101,00001,東灘区,本区,男,46,1667,,
201410,28101,00001,東灘区,本区,男,47,1684,,
201410,28101,00001,東灘区,本区,男,48,1283,,
201410,28101,00001,東灘区,本区,男,49,1620,,
201410,28101,00001,東灘区,本区,男,50,1480,,
201410,28101,00001,東灘区,本区,男,51,1420,,
201410,28101,00001,東灘区,本区,男,52,1369,,
201410,28101,00001,東灘区,本区,男,53,1347,,
201410,28101,00001,東灘区,本区,男,54,1246,,
201410,28101,00001,東灘区,本区,男,55,1298,,
201410,28101,00001,東灘区,本区,男,56,1221,,
201410,28101,00001,東灘区,本区,男,57,1182,,
201410,28101,00001,東灘区,本区,男,58,1180,,
201410,28101,00001,東灘区,本区,男,59,1100,,
201410,28101,00001,東灘区,本区,男,60,1156,,
201410,28101,00001,東灘区,本区,男,61,1101,,
201410,28101,00001,東灘区,本区,男,62,1180,,
201410,28101,00001,東灘区,本区,男,63,1223,,
201410,28101,00001,東灘区,本区,男,64,1395,,
201410,28101,00001,東灘区,本区,男,65,1549,,
201410,28101,00001,東灘区,本区,男,66,1529,,
201410,28101,00001,東灘区,本区,男,67,1504,,
201410,28101,00001,東灘区,本区,男,68,905,,
201410,28101,00001,東灘区,本区,男,69,869,,
201410,28101,00001,東灘区,本区,男,70,1037,,
201410,28101,00001,東灘区,本区,男,71,1031,,
201410,28101,00001,東灘区,本区,男,72,1032,,
201410,28101,00001,東灘区,本区,男,73,1018,,
201410,28101,00001,東灘区,本区,男,74,865,,
201410,28101,00001,東灘区,本区,男,75,772,,
201410,28101,00001,東灘区,本区,男,76,718,,
201410,28101,00001,東灘区,本区,男,77,743,,
201410,28101,00001,東灘区,本区,男,78,752,,
201410,28101,00001,東灘区,本区,男,79,748,,
201410,28101,00001,東灘区,本区,男,80,611,,
201410,28101,00001,東灘区,本区,男,81,590,,
201410,28101,00001,東灘区,本区,男,82,593,,
201410,28101,00001,東灘区,本区,男,83,488,,
201410,28101,00001,東灘区,本区,男,84,409,,
201410,28101,00001,東灘区,本区,男,85,397,,
201410,28101,00001,東灘区,本区,男,86,344,,
201410,28101,00001,東灘区,本区,男,87,282,,
201410,28101,00001,東灘区,本区,男,88,235,,
201410,28101,00001,東灘区,本区,男,89,202,,
201410,28101,00001,東灘区,本区,男,90,155,,
201410,28101,00001,東灘区,本区,男,91,112,,
201410,28101,00001,東灘区,本区,男,92,85,,
201410,28101,00001,東灘区,本区,男,93,45,,
201410,28101,00001,東灘区,本区,男,94,60,,
201410,28101,00001,東灘区,本区,男,95,24,,
201410,28101,00001,東灘区,本区,男,96,23,,
201410,28101,00001,東灘区,本区,男,97,9,,
201410,28101,00001,東灘区,本区,男,98,9,,
201410,28101,00001,東灘区,本区,男,99,4,,
201410,28101,00001,東灘区,本区,男,100,11,,
201410,28101,00001,東灘区,本区,女,総数,112820,,
201410,28101,00001,東灘区,本区,女,0,844,,
201410,28101,00001,東灘区,本区,女,1,976,,
201410,28101,00001,東灘区,本区,女,2,959,,
201410,28101,00001,東灘区,本区,女,3,934,,
201410,28101,00001,東灘区,本区,女,4,923,,
201410,28101,00001,東灘区,本区,女,5,969,,
201410,28101,00001,東灘区,本区,女,6,940,,
201410,28101,00001,東灘区,本区,女,7,977,,
201410,28101,00001,東灘区,本区,女,8,1000,,
201410,28101,00001,東灘区,本区,女,9,988,,
201410,28101,00001,東灘区,本区,女,10,944,,
201410,28101,00001,東灘区,本区,女,11,1023,,
201410,28101,00001,東灘区,本区,女,12,1086,,
201410,28101,00001,東灘区,本区,女,13,1021,,
201410,28101,00001,東灘区,本区,女,14,1033,,
201410,28101,00001,東灘区,本区,女,15,1081,,
201410,28101,00001,東灘区,本区,女,16,1061,,
201410,28101,00001,東灘区,本区,女,17,957,,
201410,28101,00001,東灘区,本区,女,18,993,,
201410,28101,00001,東灘区,本区,女,19,978,,
201410,28101,00001,東灘区,本区,女,20,989,,
201410,28101,00001,東灘区,本区,女,21,1043,,
201410,28101,00001,東灘区,本区,女,22,1066,,
201410,28101,00001,東灘区,本区,女,23,1117,,
201410,28101,00001,東灘区,本区,女,24,1024,,
201410,28101,00001,東灘区,本区,女,25,1130,,
201410,28101,00001,東灘区,本区,女,26,1143,,
201410,28101,00001,東灘区,本区,女,27,1107,,
201410,28101,00001,東灘区,本区,女,28,1118,,
201410,28101,00001,東灘区,本区,女,29,1197,,
201410,28101,00001,東灘区,本区,女,30,1320,,
201410,28101,00001,東灘区,本区,女,31,1372,,
201410,28101,00001,東灘区,本区,女,32,1372,,
201410,28101,00001,東灘区,本区,女,33,1348,,
201410,28101,00001,東灘区,本区,女,34,1459,,
201410,28101,00001,東灘区,本区,女,35,1517,,
201410,28101,00001,東灘区,本区,女,36,1647,,
201410,28101,00001,東灘区,本区,女,37,1632,,
201410,28101,00001,東灘区,本区,女,38,1666,,
201410,28101,00001,東灘区,本区,女,39,1875,,
201410,28101,00001,東灘区,本区,女,40,1930,,
201410,28101,00001,東灘区,本区,女,41,2052,,
201410,28101,00001,東灘区,本区,女,42,2041,,
